Date,Year,Home_Team,Away_Team,Home_Score,Away_Score,Actual_Margin,Result,Home_Win,Real_Home_Odds,Real_Away_Odds,Real_Home_Prob,Real_Away_Prob,Real_Spread,Real_Total,ELO_Home_ELO,ELO_Away_ELO,ELO_Home_Prob,ELO_Away_Prob,ELO_Home_Odds,ELO_Away_Odds,ELO_Spread,Model_Home_Prob,Model_Away_Prob,Model_Home_Odds,Model_Away_Odds,Model_Spread,Home_Edge_Model_vs_Real,Home_Edge_ELO_vs_Real,Spread_Edge_Model_vs_Real
2023-03-19,2023,Highlanders,Western Force,43.0,35.0,8.0,H,1.0,1.071,8.0,0.8819,0.1181,-18.5,58.5,1527.0,1490.0,0.6562,0.3438,1.524,2.909,6.2,0.776,0.224,1.289,4.464,10.9,-0.1059,-0.2257,-7.6
2023-03-19,2023,Queensland Reds,Fijian Drua,27.0,24.0,3.0,H,1.0,1.125,6.0,0.8421,0.1579,-16.5,62.5,1598.0,1500.0,0.7305,0.2695,1.369,3.711,9.2,0.8188,0.1812,1.221,5.519,9.9,-0.0233,-0.1116,-6.6
2023-03-24,2023,Crusaders,Brumbies,35.0,17.0,18.0,H,1.0,1.071,8.0,0.8819,0.1181,-18.5,58.5,1496.0,1541.0,0.5424,0.4576,1.844,2.185,1.7,0.3706,0.6294,2.698,1.589,-2.8,-0.5113,-0.3395,-21.3
2023-03-24,2023,New South Wales Waratahs,Chiefs,14.0,24.0,-10.0,A,0.0,5.5,1.14,0.1717,0.8283,14.5,53.5,1500.0,1633.0,0.4177,0.5823,2.394,1.717,-3.3,0.2959,0.7041,3.38,1.42,-6.0,0.1242,0.246,8.5
2023-03-25,2023,Highlanders,Fijian Drua,57.0,24.0,33.0,H,1.0,1.3,3.6,0.7347,0.2653,-9.5,63.5,1527.0,1500.0,0.6431,0.3569,1.555,2.802,5.7,0.7077,0.2923,1.413,3.421,8.4,-0.027,-0.0916,-1.1
2023-03-25,2023,Moana Pasifika,Hurricanes,0.0,59.0,-59.0,A,0.0,7.5,1.08,0.1259,0.8741,18.5,64.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.5241,0.4759,1.908,2.101,4.5,0.3982,0.4804,23.0
2023-03-25,2023,Melbourne Rebels,Queensland Reds,40.0,34.0,6.0,H,1.0,2.65,1.48,0.3584,0.6416,5.5,58.5,1500.0,1598.0,0.4667,0.5333,2.143,1.875,-1.3,0.2444,0.7556,4.092,1.323,-5.2,-0.114,0.1083,0.3
2023-03-26,2023,Blues,Western Force,30.0,17.0,13.0,H,1.0,1.05,8.5,0.8901,0.1099,-20.5,63.5,1572.0,1490.0,0.7123,0.2877,1.404,3.476,8.5,0.7379,0.2621,1.355,3.815,12.3,-0.1522,-0.1778,-8.2
2023-03-31,2023,Moana Pasifika,Highlanders,17.0,45.0,-28.0,A,0.0,6.0,1.12,0.1573,0.8427,14.5,64.5,1500.0,1527.0,0.5682,0.4318,1.76,2.316,2.7,0.3883,0.6117,2.575,1.635,-0.4,0.231,0.4109,14.1
2023-03-31,2023,Queensland Reds,Crusaders,12.0,25.0,-13.0,A,0.0,3.6,1.3,0.2653,0.7347,9.5,58.5,1598.0,1496.0,0.7354,0.2646,1.36,3.779,9.4,0.776,0.224,1.289,4.464,11.9,0.5107,0.4701,21.4
2023-04-01,2023,Fijian Drua,Melbourne Rebels,38.0,28.0,10.0,H,1.0,1.68,2.2,0.567,0.433,-2.5,59.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.1407,0.0393,6.8
2023-04-01,2023,Chiefs,Blues,20.0,13.0,7.0,H,1.0,1.68,2.2,0.567,0.433,-2.5,49.5,1633.0,1572.0,0.6853,0.3147,1.459,3.178,7.4,0.5241,0.4759,1.908,2.101,2.3,-0.0429,0.1183,-0.2
2023-04-01,2023,Brumbies,New South Wales Waratahs,40.0,36.0,4.0,H,1.0,1.28,3.75,0.7455,0.2545,-9.5,54.5,1541.0,1500.0,0.6611,0.3389,1.513,2.951,6.4,0.7379,0.2621,1.355,3.815,12.5,-0.0076,-0.0844,3.0
2023-04-02,2023,Hurricanes,Western Force,45.0,42.0,3.0,H,1.0,1.05,8.5,0.8901,0.1099,-20.5,61.5,1500.0,1490.0,0.6199,0.3801,1.613,2.631,4.8,0.5963,0.4037,1.677,2.477,7.3,-0.2938,-0.2702,-13.2
2023-04-07,2023,Queensland Reds,Brumbies,24.0,52.0,-28.0,A,0.0,2.5,1.54,0.3812,0.6188,4.5,47.5,1598.0,1541.0,0.6814,0.3186,1.468,3.139,7.3,0.773,0.227,1.294,4.405,7.4,0.3918,0.3002,11.9
2023-04-07,2023,Crusaders,Moana Pasifika,38.0,21.0,17.0,H,1.0,1.006,19.0,0.9497,0.0503,-30.5,66.5,1496.0,1500.0,0.6002,0.3998,1.666,2.501,4.0,0.5963,0.4037,1.677,2.477,6.4,-0.3534,-0.3495,-24.1
2023-04-08,2023,Highlanders,Hurricanes,14.0,29.0,-15.0,A,0.0,3.35,1.333,0.2846,0.7154,8.5,56.5,1527.0,1500.0,0.6431,0.3569,1.555,2.802,5.7,0.7077,0.2923,1.413,3.421,6.5,0.4231,0.3585,15.0
2023-04-08,2023,Melbourne Rebels,Blues,17.0,54.0,-37.0,A,0.0,5.0,1.153,0.1874,0.8126,13.5,55.5,1500.0,1572.0,0.5036,0.4964,1.986,2.015,0.1,0.2444,0.7556,4.092,1.323,-6.9,0.057,0.3162,6.6
2023-04-14,2023,Moana Pasifika,Queensland Reds,28.0,40.0,-12.0,A,0.0,2.2,1.68,0.433,0.567,2.5,61.5,1500.0,1598.0,0.4667,0.5333,2.143,1.875,-1.3,0.2444,0.7556,4.092,1.323,-5.2,-0.1886,0.0337,-2.7
2023-04-14,2023,Brumbies,Fijian Drua,43.0,28.0,15.0,H,1.0,1.05,8.5,0.8901,0.1099,-20.5,63.5,1541.0,1500.0,0.6611,0.3389,1.513,2.951,6.4,0.7379,0.2621,1.355,3.815,12.5,-0.1522,-0.229,-8.0
2023-04-15,2023,Hurricanes,Chiefs,17.0,33.0,-16.0,A,0.0,2.05,1.78,0.4648,0.5352,1.5,56.5,1500.0,1633.0,0.4177,0.5823,2.394,1.717,-3.3,0.3706,0.6294,2.698,1.589,-5.7,-0.0942,-0.0471,-4.2
2023-04-15,2023,New South Wales Waratahs,Western Force,36.0,16.0,20.0,H,1.0,1.18,5.0,0.8091,0.1909,-12.5,58.5,1500.0,1490.0,0.6199,0.3801,1.613,2.631,4.8,0.5241,0.4759,1.908,2.101,3.7,-0.285,-0.1892,-8.8
2023-04-21,2023,Chiefs,Fijian Drua,50.0,17.0,33.0,H,1.0,1.03,11.0,0.9144,0.0856,-23.5,63.5,1633.0,1500.0,0.7677,0.2323,1.303,4.305,10.7,0.7077,0.2923,1.413,3.421,12.8,-0.2067,-0.1467,-10.7
2023-04-21,2023,Melbourne Rebels,Crusaders,27.0,43.0,-16.0,A,0.0,6.5,1.11,0.1459,0.8541,16.5,63.5,1500.0,1496.0,0.6123,0.3877,1.633,2.579,4.5,0.5241,0.4759,1.908,2.101,4.6,0.3782,0.4664,21.1
2023-04-22,2023,Western Force,Highlanders,30.0,17.0,13.0,H,1.0,3.2,1.36,0.2982,0.7018,7.5,61.5,1490.0,1527.0,0.554,0.446,1.805,2.242,2.2,0.3883,0.6117,2.575,1.635,0.3,0.0901,0.2558,7.8
2023-04-22,2023,Blues,New South Wales Waratahs,55.0,21.0,34.0,H,1.0,1.03,12.0,0.921,0.079,-23.5,61.5,1572.0,1500.0,0.7004,0.2996,1.428,3.338,8.0,0.776,0.224,1.289,4.464,15.8,-0.145,-0.2206,-7.7
2023-04-28,2023,New South Wales Waratahs,Highlanders,21.0,20.0,1.0,H,1.0,1.62,2.3,0.5867,0.4133,-3.5,57.5,1500.0,1527.0,0.5682,0.4318,1.76,2.316,2.7,0.3883,0.6117,2.575,1.635,-0.4,-0.1984,-0.0185,-3.9
2023-04-28,2023,Hurricanes,Brumbies,32.0,27.0,5.0,H,1.0,1.25,4.0,0.7619,0.2381,-10.5,62.5,1500.0,1541.0,0.5486,0.4514,1.823,2.215,1.9,0.3706,0.6294,2.698,1.589,-2.3,-0.3913,-0.2133,-12.8
2023-04-29,2023,Fijian Drua,Blues,14.0,30.0,-16.0,A,0.0,4.5,1.2,0.2105,0.7895,13.5,62.5,1500.0,1572.0,0.5036,0.4964,1.986,2.015,0.1,0.2444,0.7556,4.092,1.323,-6.9,0.0339,0.2931,6.6
2023-04-29,2023,Moana Pasifika,Melbourne Rebels,33.0,43.0,-10.0,A,0.0,2.8,1.44,0.3396,0.6604,5.5,64.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.3681,0.2667,14.8
2023-04-29,2023,Chiefs,Crusaders,34.0,24.0,10.0,H,1.0,1.56,2.45,0.611,0.389,-3.5,52.5,1633.0,1496.0,0.7722,0.2278,1.295,4.39,10.9,0.7077,0.2923,1.413,3.421,10.0,0.0967,0.1612,6.5
2023-04-29,2023,Queensland Reds,Western Force,31.0,17.0,14.0,H,1.0,1.222,4.2,0.7746,0.2254,-11.5,59.5,1598.0,1490.0,0.7417,0.2583,1.348,3.871,9.7,0.776,0.224,1.289,4.464,12.4,0.0014,-0.0329,0.9
2023-05-05,2023,Highlanders,Chiefs,28.0,52.0,-24.0,A,0.0,5.5,1.14,0.1717,0.8283,13.5,56.5,1527.0,1633.0,0.4564,0.5436,2.191,1.84,-1.7,0.4029,0.5971,2.482,1.675,-2.4,0.2312,0.2847,11.1
2023-05-06,2023,Queensland Reds,New South Wales Waratahs,24.0,32.0,-8.0,A,0.0,1.68,2.2,0.567,0.433,-1.5,55.5,1598.0,1500.0,0.7305,0.2695,1.369,3.711,9.2,0.8188,0.1812,1.221,5.519,9.9,0.2518,0.1635,8.4
2023-05-06,2023,Crusaders,Western Force,48.0,13.0,35.0,H,1.0,1.01,17.0,0.9439,0.0561,-28.5,64.5,1496.0,1490.0,0.614,0.386,1.629,2.591,4.6,0.2959,0.7041,3.38,1.42,-1.0,-0.648,-0.3299,-29.5
2023-05-06,2023,Fijian Drua,Hurricanes,27.0,24.0,3.0,H,1.0,5.5,1.14,0.1717,0.8283,13.5,63.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.5241,0.4759,1.908,2.101,4.5,0.3524,0.4346,18.0
2023-05-06,2023,Blues,Moana Pasifika,31.0,30.0,1.0,H,1.0,1.02,13.0,0.9272,0.0728,-25.5,66.5,1572.0,1500.0,0.7004,0.2996,1.428,3.338,8.0,0.776,0.224,1.289,4.464,15.8,-0.1512,-0.2268,-9.7
2023-05-07,2023,Melbourne Rebels,Brumbies,26.0,33.0,-7.0,A,0.0,4.333,1.22,0.2197,0.7803,10.5,60.5,1500.0,1541.0,0.5486,0.4514,1.823,2.215,1.9,0.3041,0.6959,3.288,1.437,-2.6,0.0844,0.3289,7.9
2023-05-12,2023,Chiefs,Queensland Reds,22.0,25.0,-3.0,A,0.0,1.05,8.5,0.8901,0.1099,-21.5,65.5,1633.0,1598.0,0.6526,0.3474,1.532,2.879,6.1,0.3883,0.6117,2.575,1.635,2.9,-0.5018,-0.2375,-18.6
2023-05-12,2023,Western Force,Fijian Drua,34.0,14.0,20.0,H,1.0,1.727,2.1,0.5487,0.4513,-1.5,58.5,1490.0,1500.0,0.5925,0.4075,1.688,2.454,3.7,0.5963,0.4037,1.677,2.477,6.3,0.0476,0.0438,4.8
2023-05-13,2023,Hurricanes,Moana Pasifika,71.0,22.0,49.0,H,1.0,1.02,13.0,0.9272,0.0728,-28.5,67.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7379,0.2621,1.355,3.815,9.5,-0.1893,-0.3209,-19.0
2023-05-13,2023,Crusaders,Blues,15.0,3.0,12.0,H,1.0,1.44,2.8,0.6604,0.3396,-5.5,54.5,1496.0,1572.0,0.4973,0.5027,2.011,1.989,-0.1,0.2877,0.7123,3.476,1.404,-6.1,-0.3727,-0.1631,-11.6
2023-05-13,2023,New South Wales Waratahs,Melbourne Rebels,38.0,20.0,18.0,H,1.0,1.4,3.0,0.6818,0.3182,-6.5,57.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.0259,-0.0755,2.8
2023-05-14,2023,Brumbies,Highlanders,48.0,32.0,16.0,H,1.0,1.166,5.0,0.8109,0.1891,-13.5,62.5,1541.0,1527.0,0.6251,0.3749,1.6,2.667,5.0,0.5963,0.4037,1.677,2.477,5.9,-0.2146,-0.1858,-7.6
2023-05-19,2023,Moana Pasifika,Crusaders,7.0,41.0,-34.0,A,0.0,5.0,1.18,0.1909,0.8091,13.5,62.5,1500.0,1496.0,0.6123,0.3877,1.633,2.579,4.5,0.5241,0.4759,1.908,2.101,4.6,0.3332,0.4214,18.1
2023-05-19,2023,Queensland Reds,Blues,26.0,45.0,-19.0,A,0.0,4.0,1.25,0.2381,0.7619,10.5,55.5,1598.0,1572.0,0.641,0.359,1.56,2.786,5.6,0.5963,0.4037,1.677,2.477,0.2,0.3582,0.4029,10.7
2023-05-20,2023,Highlanders,Melbourne Rebels,20.0,17.0,3.0,H,1.0,1.222,4.2,0.7746,0.2254,-12.5,64.5,1527.0,1500.0,0.6431,0.3569,1.555,2.802,5.7,0.7077,0.2923,1.413,3.421,8.4,-0.0669,-0.1315,-4.1
2023-05-20,2023,Chiefs,Hurricanes,23.0,12.0,11.0,H,1.0,1.2,4.5,0.7895,0.2105,-12.5,48.5,1633.0,1500.0,0.7677,0.2323,1.303,4.305,10.7,0.659,0.341,1.517,2.933,9.4,-0.1305,-0.0218,-3.1
2023-05-20,2023,New South Wales Waratahs,Fijian Drua,32.0,18.0,14.0,H,1.0,1.2,4.5,0.7895,0.2105,-12.5,59.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.0818,-0.1832,-3.2
2023-05-20,2023,Western Force,Brumbies,34.0,19.0,15.0,H,1.0,2.6,1.5,0.3659,0.6341,4.5,56.5,1490.0,1541.0,0.5343,0.4657,1.872,2.147,1.4,0.3706,0.6294,2.698,1.589,-3.3,0.0047,0.1684,1.2
2023-05-26,2023,Highlanders,Queensland Reds,35.0,30.0,5.0,H,1.0,1.4,3.0,0.6818,0.3182,-5.5,61.5,1527.0,1598.0,0.5059,0.4941,1.977,2.024,0.2,0.4029,0.5971,2.482,1.675,-2.9,-0.2789,-0.1759,-8.4
2023-05-26,2023,Melbourne Rebels,Western Force,52.0,14.0,38.0,H,1.0,1.4,3.0,0.6818,0.3182,-6.5,60.5,1500.0,1490.0,0.6199,0.3801,1.613,2.631,4.8,0.5241,0.4759,1.908,2.101,3.7,-0.1577,-0.0619,-2.8
2023-05-27,2023,Brumbies,Chiefs,21.0,31.0,-10.0,A,0.0,2.35,1.6,0.4051,0.5949,3.5,55.5,1541.0,1633.0,0.4761,0.5239,2.1,1.909,-1.0,0.4029,0.5971,2.482,1.675,0.9,-0.0022,0.071,4.4
2023-05-27,2023,Fijian Drua,Moana Pasifika,47.0,46.0,1.0,H,1.0,1.166,5.0,0.8109,0.1891,-13.5,63.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.1032,-0.2046,-4.2
2023-05-27,2023,Crusaders,New South Wales Waratahs,42.0,18.0,24.0,H,1.0,1.071,8.0,0.8819,0.1181,-21.5,57.5,1496.0,1500.0,0.6002,0.3998,1.666,2.501,4.0,0.5963,0.4037,1.677,2.477,6.4,-0.2856,-0.2817,-15.1
2023-05-27,2023,Blues,Hurricanes,36.0,25.0,11.0,H,1.0,1.47,2.7,0.6475,0.3525,-5.5,55.5,1572.0,1500.0,0.7004,0.2996,1.428,3.338,8.0,0.7077,0.2923,1.413,3.421,12.8,0.0602,0.0529,7.3
2023-06-02,2023,Brumbies,Melbourne Rebels,33.0,17.0,16.0,H,1.0,1.28,3.75,0.7455,0.2545,-9.5,61.5,1541.0,1500.0,0.6611,0.3389,1.513,2.951,6.4,0.7379,0.2621,1.355,3.815,12.5,-0.0076,-0.0844,3.0
2023-06-02,2023,Blues,Highlanders,16.0,9.0,7.0,H,1.0,1.1,7.0,0.8642,0.1358,-16.5,59.5,1572.0,1527.0,0.6664,0.3336,1.501,2.998,6.7,0.5241,0.4759,1.908,2.101,6.0,-0.3401,-0.1978,-10.5
2023-06-03,2023,Fijian Drua,Queensland Reds,41.0,17.0,24.0,H,1.0,2.5,1.54,0.3812,0.6188,3.5,54.5,1500.0,1598.0,0.4667,0.5333,2.143,1.875,-1.3,0.2444,0.7556,4.092,1.323,-5.2,-0.1368,0.0855,-1.7
2023-06-03,2023,Hurricanes,Crusaders,27.0,26.0,1.0,H,1.0,2.55,1.52,0.3735,0.6265,4.5,57.5,1500.0,1496.0,0.6123,0.3877,1.633,2.579,4.5,0.5963,0.4037,1.677,2.477,8.3,0.2228,0.2388,12.8
2023-06-03,2023,New South Wales Waratahs,Moana Pasifika,24.0,33.0,-9.0,A,0.0,1.142,5.5,0.8281,0.1719,-14.5,67.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,-0.1204,-0.2218,-5.2
2023-06-03,2023,Western Force,Chiefs,19.0,43.0,-24.0,A,0.0,2.6,1.5,0.3659,0.6341,3.5,59.5,1490.0,1633.0,0.4038,0.5962,2.476,1.677,-3.8,0.2444,0.7556,4.092,1.323,-7.6,-0.1215,0.0379,-4.1
2023-06-09,2023,Blues,New South Wales Waratahs,41.0,12.0,29.0,H,1.0,1.062,8.5,0.8889,0.1111,-19.5,57.5,1572.0,1500.0,0.7004,0.2996,1.428,3.338,8.0,0.776,0.224,1.289,4.464,15.8,-0.1129,-0.1885,-3.7
2023-06-10,2023,Brumbies,Hurricanes,37.0,33.0,4.0,H,1.0,1.909,1.89,0.4975,0.5025,1.5,56.5,1541.0,1500.0,0.6611,0.3389,1.513,2.951,6.4,0.7077,0.2923,1.413,3.421,9.5,0.2102,0.1636,11.0
2023-06-10,2023,Chiefs,Queensland Reds,29.0,20.0,9.0,H,1.0,1.03,11.0,0.9144,0.0856,-23.5,62.5,1633.0,1598.0,0.6526,0.3474,1.532,2.879,6.1,0.3883,0.6117,2.575,1.635,2.9,-0.5261,-0.2618,-20.6
2023-06-10,2023,Crusaders,Fijian Drua,49.0,8.0,41.0,H,1.0,1.03,11.0,0.9144,0.0856,-22.5,60.5,1496.0,1500.0,0.6002,0.3998,1.666,2.501,4.0,0.5963,0.4037,1.677,2.477,6.4,-0.3181,-0.3142,-16.1
2023-06-16,2023,Crusaders,Blues,52.0,15.0,37.0,H,1.0,1.6,2.35,0.5949,0.4051,-3.5,45.5,1496.0,1572.0,0.4973,0.5027,2.011,1.989,-0.1,0.2877,0.7123,3.476,1.404,-6.1,-0.3072,-0.0976,-9.6
2023-06-17,2023,Chiefs,Brumbies,19.0,6.0,13.0,H,1.0,1.166,5.0,0.8109,0.1891,-12.5,54.5,1633.0,1541.0,0.7229,0.2771,1.383,3.609,8.9,0.5963,0.4037,1.677,2.477,5.1,-0.2146,-0.088,-7.4
2023-06-24,2023,Chiefs,Crusaders,20.0,25.0,-5.0,A,0.0,1.87,1.952,0.5107,0.4893,-1.5,45.5,1633.0,1496.0,0.7722,0.2278,1.295,4.39,10.9,0.7077,0.2923,1.413,3.421,10.0,0.197,0.2615,8.5
2024-02-23,2024,Chiefs,Crusaders,33.0,29.0,4.0,H,1.0,1.44,2.8,0.6604,0.3396,-6.5,50.5,1633.0,1496.0,0.7722,0.2278,1.295,4.39,10.9,0.7077,0.2923,1.413,3.421,10.0,0.0473,0.1118,3.5
2024-02-23,2024,Melbourne Rebels,Brumbies,3.0,30.0,-27.0,A,0.0,2.8,1.44,0.3396,0.6604,5.5,58.5,1500.0,1541.0,0.5486,0.4514,1.823,2.215,1.9,0.3041,0.6959,3.288,1.437,-2.6,-0.0355,0.209,2.9
2024-02-23,2024,Western Force,Hurricanes,14.0,44.0,-30.0,A,0.0,4.0,1.25,0.2381,0.7619,10.5,56.5,1490.0,1500.0,0.5925,0.4075,1.688,2.454,3.7,0.4029,0.5971,2.482,1.675,0.3,0.1648,0.3544,10.8
2024-02-24,2024,Queensland Reds,New South Wales Waratahs,40.0,22.0,18.0,H,1.0,1.47,2.7,0.6475,0.3525,-4.5,44.5,1598.0,1500.0,0.7305,0.2695,1.369,3.711,9.2,0.8188,0.1812,1.221,5.519,9.9,0.1713,0.083,5.4
2024-02-24,2024,Highlanders,Moana Pasifika,35.0,21.0,14.0,H,1.0,1.166,5.0,0.8109,0.1891,-13.5,60.5,1527.0,1500.0,0.6431,0.3569,1.555,2.802,5.7,0.7077,0.2923,1.413,3.421,8.4,-0.1032,-0.1678,-5.1
2024-02-24,2024,Blues,Fijian Drua,34.0,10.0,24.0,H,1.0,1.062,8.5,0.8889,0.1111,-19.5,58.5,1572.0,1500.0,0.7004,0.2996,1.428,3.338,8.0,0.776,0.224,1.289,4.464,15.8,-0.1129,-0.1885,-3.7
2024-03-01,2024,Highlanders,Blues,29.0,37.0,-8.0,A,0.0,4.5,1.2,0.2105,0.7895,12.5,57.5,1527.0,1572.0,0.5428,0.4572,1.842,2.187,1.7,0.4029,0.5971,2.482,1.675,-5.2,0.1924,0.3323,7.3
2024-03-01,2024,Melbourne Rebels,Western Force,48.0,34.0,14.0,H,1.0,1.36,3.2,0.7018,0.2982,-7.5,55.5,1500.0,1490.0,0.6199,0.3801,1.613,2.631,4.8,0.5241,0.4759,1.908,2.101,3.7,-0.1777,-0.0819,-3.8
2024-03-02,2024,Moana Pasifika,Fijian Drua,39.0,36.0,3.0,H,1.0,3.0,1.4,0.3182,0.6818,6.5,62.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.3895,0.2881,15.8
2024-03-02,2024,Crusaders,New South Wales Waratahs,24.0,37.0,-13.0,A,0.0,1.062,8.5,0.8889,0.1111,-19.5,60.5,1496.0,1500.0,0.6002,0.3998,1.666,2.501,4.0,0.5963,0.4037,1.677,2.477,6.4,-0.2926,-0.2887,-13.1
2024-03-03,2024,Chiefs,Brumbies,46.0,12.0,34.0,H,1.0,1.4,3.0,0.6818,0.3182,-7.5,55.5,1633.0,1541.0,0.7229,0.2771,1.383,3.609,8.9,0.5963,0.4037,1.677,2.477,5.1,-0.0855,0.0411,-2.4
2024-03-03,2024,Hurricanes,Queensland Reds,38.0,33.0,5.0,H,1.0,1.35,3.25,0.7065,0.2935,-7.5,57.5,1500.0,1598.0,0.4667,0.5333,2.143,1.875,-1.3,0.2959,0.7041,3.38,1.42,-4.4,-0.4106,-0.2398,-11.9
2024-03-08,2024,Moana Pasifika,Melbourne Rebels,23.0,29.0,-6.0,A,0.0,2.5,1.54,0.3812,0.6188,4.5,62.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.3265,0.2251,13.8
2024-03-08,2024,New South Wales Waratahs,Highlanders,21.0,23.0,-2.0,A,0.0,1.75,2.1,0.5455,0.4545,-2.5,56.5,1500.0,1527.0,0.5682,0.4318,1.76,2.316,2.7,0.3883,0.6117,2.575,1.635,-0.4,-0.1572,0.0227,-2.9
2024-03-09,2024,Queensland Reds,Chiefs,25.0,19.0,6.0,H,1.0,4.333,1.22,0.2197,0.7803,10.5,56.5,1598.0,1633.0,0.558,0.442,1.792,2.262,2.3,0.5963,0.4037,1.677,2.477,-2.7,0.3766,0.3383,7.8
2024-03-09,2024,Fijian Drua,Crusaders,20.0,10.0,10.0,H,1.0,3.5,1.3,0.2708,0.7292,8.5,57.5,1500.0,1496.0,0.6123,0.3877,1.633,2.579,4.5,0.5241,0.4759,1.908,2.101,4.6,0.2533,0.3415,13.1
2024-03-09,2024,Brumbies,Western Force,22.0,19.0,3.0,H,1.0,1.083,7.5,0.8738,0.1262,-18.5,60.5,1541.0,1490.0,0.6739,0.3261,1.484,3.067,7.0,0.8188,0.1812,1.221,5.519,12.0,-0.055,-0.1999,-6.5
2024-03-09,2024,Hurricanes,Blues,29.0,21.0,8.0,H,1.0,2.35,1.6,0.4051,0.5949,3.5,54.5,1500.0,1572.0,0.5036,0.4964,1.986,2.015,0.1,0.2444,0.7556,4.092,1.323,-6.6,-0.1607,0.0985,-3.1
2024-03-15,2024,Crusaders,Hurricanes,10.0,14.0,-4.0,A,0.0,2.2,1.68,0.433,0.567,2.5,50.5,1496.0,1500.0,0.6002,0.3998,1.666,2.501,4.0,0.4029,0.5971,2.482,1.675,0.4,-0.0301,0.1672,2.9
2024-03-15,2024,Melbourne Rebels,Queensland Reds,26.0,53.0,-27.0,A,0.0,3.1,1.38,0.308,0.692,6.5,58.5,1500.0,1598.0,0.4667,0.5333,2.143,1.875,-1.3,0.2444,0.7556,4.092,1.323,-5.2,-0.0636,0.1587,1.3
2024-03-15,2024,Western Force,Moana Pasifika,14.0,22.0,-8.0,A,0.0,1.48,2.65,0.6416,0.3584,-5.5,59.5,1490.0,1500.0,0.5925,0.4075,1.688,2.454,3.7,0.5963,0.4037,1.677,2.477,6.3,-0.0453,-0.0491,0.8
2024-03-16,2024,New South Wales Waratahs,Blues,10.0,12.0,-2.0,A,0.0,3.6,1.3,0.2653,0.7347,9.5,56.5,1500.0,1572.0,0.5036,0.4964,1.986,2.015,0.1,0.2444,0.7556,4.092,1.323,-6.9,-0.0209,0.2383,2.6
2024-03-16,2024,Highlanders,Brumbies,21.0,27.0,-6.0,A,0.0,1.952,1.87,0.4893,0.5107,1.5,55.5,1527.0,1541.0,0.5872,0.4128,1.703,2.422,3.5,0.5963,0.4037,1.677,2.477,1.9,0.107,0.0979,3.4
2024-03-16,2024,Chiefs,Fijian Drua,46.0,29.0,17.0,H,1.0,1.03,11.0,0.9144,0.0856,-23.5,61.5,1633.0,1500.0,0.7677,0.2323,1.303,4.305,10.7,0.7077,0.2923,1.413,3.421,12.8,-0.2067,-0.1467,-10.7
2024-03-22,2024,Hurricanes,Melbourne Rebels,54.0,28.0,26.0,H,1.0,1.062,8.5,0.8889,0.1111,-18.5,60.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7379,0.2621,1.355,3.815,9.5,-0.151,-0.2826,-9.0
2024-03-22,2024,Brumbies,Moana Pasifika,60.0,21.0,39.0,H,1.0,1.142,5.5,0.8281,0.1719,-14.5,59.5,1541.0,1500.0,0.6611,0.3389,1.513,2.951,6.4,0.7379,0.2621,1.355,3.815,12.5,-0.0902,-0.167,-2.0
2024-03-23,2024,Fijian Drua,New South Wales Waratahs,39.0,36.0,3.0,H,1.0,1.54,2.5,0.6188,0.3812,-4.5,46.5,1500.0,1500.0,0.6063,0.3937,1.649,2.54,4.3,0.7077,0.2923,1.413,3.421,9.3,0.0889,-0.0125,4.8
2024-03-23,2024,Chiefs,Highlanders,28.0,21.0,7.0,H,1.0,1.166,5.0,0.8109,0.1891,-13.5,56.5,1633.0,1527.0,0.7386,0.2614,1.354,3.826,9.5,0.4029,0.5971,2.482,1.675,4.5,-0.408,-0.0723,-9.0
2024-03-23,2024,Blues,Crusaders,26.0,6.0,20.0,H,1.0,1.28,3.75,0.7455,0.2545,-9.5,50.5,1572.0,1496.0,0.7057,0.2943,1.417,3.398,8.2,0.776,0.224,1.289,4.464,12.3,0.0305,-0.0398,2.8
2024-03-23,2024,Western Force,Queensland Reds,40.0,31.0,9.0,H,1.0,4.333,1.22,0.2197,0.7803,11.5,58.5,1490.0,1598.0,0.4524,0.5476,2.21,1.826,-1.9,0.2959,0.7041,3.38,1.42,-3.9,0.0762,0.2327,7.6
