Date,Year,Home_Team,Away_Team,Home_Score,Away_Score,result,home_win,home_prob_elo,prob_xgb,prob_lr,prob_ensemble,bet_home,implied_odds,flat_stake,flat_return,flat_pnl,kelly_stake,kelly_return,kelly_pnl,Home_Odds,Draw_Odds,Away_Odds,Competition_Odds
2021-02-13,2021,England,Italy,41,18,H,1,0.989,1.0,0.9693,0.9847,True,1.0111223458038423,1.0,1.0111223458038423,0.0111223458038423,0.9889999999999974,0.9999999999999974,0.011,,,,
2021-02-14,2021,Munster,Kings,68,3,H,1,0.99,1.0,0.9733,0.9867,True,1.0101010101010102,1.0,1.0101010101010102,0.0101010101010101,0.9899999999999946,0.9999999999999946,0.01,,,,
2021-02-14,2021,Ireland,France,13,15,A,0,0.555,0.6111,0.4815,0.5463,True,1.8018018018018016,1.0,0.0,-1.0,0.069967415730337,0.0,-0.069967415730337,,,,
2021-02-14,2021,Glasgow ,Zebre,56,24,H,1,0.919,0.9937,0.8941,0.9439,True,1.088139281828074,1.0,1.088139281828074,0.0881392818280739,0.8475222222222224,0.9222222222222224,0.0746999999999999,,,,
2021-02-14,2021,Gloucester,Exeter,15,26,A,0,0.158,0.3729,0.2848,0.3289,False,6.329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-02-15,2021,Leinster,Cheetahs,36,12,H,1,0.98,0.9816,0.9483,0.9649,True,1.020408163265306,1.0,1.020408163265306,0.0204081632653061,0.0784000000000021,0.0800000000000022,0.0016,,,,
2021-02-15,2021,Worcester,Bath,21,22,A,0,0.647,0.5851,0.527,0.5561,True,1.5455950540958268,1.0,0.0,-1.0,0.0,0.0,0.0,,,,
2021-02-15,2021,Harlequins,London Irish,15,29,A,0,0.902,0.9188,0.8407,0.8798,True,1.1086474501108647,1.0,0.0,-1.0,0.1546285714285707,0.0,-0.1546285714285707,,,,
2021-02-15,2021,Leicester,Wasps,18,9,H,1,0.252,0.4211,0.4033,0.4122,False,3.968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-02-15,2021,Scarlets,Edinburgh,9,14,A,0,0.43,0.5851,0.4835,0.5343,True,2.3255813953488373,1.0,0.0,-1.0,0.1170052631578947,0.0,-0.1170052631578947,,,,
2021-02-15,2021,Ospreys,Ulster,26,24,H,1,0.126,0.2384,0.2212,0.2298,False,7.936507936507937,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-02-15,2021,Connacht,Cardiff Blues,29,0,H,1,0.562,0.5851,0.5413,0.5632,True,1.779359430604982,1.0,1.779359430604982,0.779359430604982,0.0296397260273971,0.052739726027397,0.0230999999999999,,,,
2021-02-15,2021,Saracens,Sale,36,22,H,1,0.838,0.8326,0.7911,0.8119,True,1.1933174224343677,1.0,1.1933174224343677,0.1933174224343676,0.0,0.0,0.0,,,,
2021-02-16,2021,Northampton,Bristol,14,20,A,0,0.606,0.6022,0.6764,0.6393,True,1.6501650165016502,1.0,0.0,-1.0,0.0,0.0,0.0,,,,
2021-02-19,2021,Force,Brumbies,11,27,A,0,0.089,0.2384,0.1682,0.2033,False,11.235955056179776,0.0,0.0,0.0,0.0,0.0,0.0,2.71,21.5,1.46,Data
2021-02-19,2021,Reds,Waratahs,41,7,H,1,0.737,0.6719,0.6345,0.6532,True,1.35685210312076,1.0,1.35685210312076,0.3568521031207599,0.0,0.0,0.0,1.28,23.5,3.74,Data
2021-02-21,2021,Sale,Leicester,36,3,H,1,0.686,0.6111,0.5578,0.5845,True,1.4577259475218658,1.0,1.4577259475218658,0.4577259475218658,0.0,0.0,0.0,,,,
2021-02-21,2021,Wasps,Saracens,60,10,H,1,0.354,0.3729,0.3933,0.3831,False,2.824858757062147,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-02-21,2021,Edinburgh,Connacht,41,14,H,1,0.775,0.7125,0.6792,0.6958,True,1.2903225806451613,1.0,1.2903225806451613,0.2903225806451612,0.0,0.0,0.0,,,,
2021-02-21,2021,Ospreys,Leinster,13,21,A,0,0.036,0.0896,0.1364,0.113,False,27.77777777777778,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-02-21,2021,Zebre,Munster,0,28,A,0,0.082,0.0896,0.1188,0.1042,False,12.195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-02-22,2021,London Irish,Gloucester,24,20,H,1,0.418,0.4577,0.4232,0.4405,False,2.392344497607656,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-02-22,2021,Bath,Harlequins,19,12,H,1,0.524,0.4211,0.5184,0.4697,False,1.9083969465648851,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-02-22,2021,Ulster,Cheetahs,20,10,H,1,0.892,0.9816,0.8637,0.9226,True,1.1210762331838564,1.0,1.1210762331838564,0.1210762331838564,0.7400296296296304,0.8296296296296304,0.0896,,,,
2021-02-22,2021,Glasgow ,Dragons,34,19,H,1,0.947,0.9816,0.8682,0.9249,True,1.0559662090813096,1.0,1.0559662090813096,0.0559662090813095,0.6182301886792448,0.6528301886792449,0.0346,,,,
2021-02-23,2021,Scarlets,Kings,36,17,H,1,0.944,1.0,0.9094,0.9547,True,1.0593220338983051,1.0,1.0593220338983051,0.0593220338983051,0.9439999999999998,1.0,0.056,,,,
2021-02-23,2021,Cardiff Blues,Benetton,34,24,H,1,0.864,0.8471,0.7728,0.81,True,1.1574074074074074,1.0,1.1574074074074074,0.1574074074074074,0.0,0.0,0.0,,,,
2021-02-23,2021,Exeter,Northampton,57,7,H,1,0.938,0.8571,0.8371,0.8471,True,1.0660980810234542,1.0,1.0660980810234542,0.0660980810234541,0.0,0.0,0.0,,,,
2021-02-23,2021,Bristol,Worcester,13,10,H,1,0.809,0.7434,0.6634,0.7034,True,1.2360939431396785,1.0,1.2360939431396785,0.2360939431396784,0.0,0.0,0.0,,,,
2021-02-26,2021,Reds,Rebels,23,21,H,1,0.812,0.7683,0.7769,0.7726,True,1.231527093596059,1.0,1.231527093596059,0.2315270935960589,0.0,0.0,0.0,1.17,28.5,5.1,Data
2021-02-26,2021,Highlanders,Crusaders,13,26,A,0,0.081,0.2582,0.1993,0.2287,False,12.34567901234568,0.0,0.0,0.0,0.0,0.0,0.0,2.89,23.1,1.41,Data
2021-02-27,2021,Italy,Ireland,10,48,A,0,0.066,0.0896,0.1016,0.0956,False,15.15151515151515,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-02-27,2021,Hurricanes,Blues,16,31,A,0,0.482,0.6111,0.5122,0.5617,True,2.074688796680498,1.0,0.0,-1.0,0.1201277992277992,0.0,-0.1201277992277992,2.11,21.2,1.74,Data
2021-02-27,2021,Brumbies,Waratahs,61,10,H,1,0.852,0.8276,0.7353,0.7814,True,1.1737089201877935,1.0,1.1737089201877935,0.1737089201877935,0.0,0.0,0.0,1.12,30.2,6.11,Data
2021-02-27,2021,Wales,England,40,24,H,1,0.285,0.4211,0.3828,0.4019,False,3.5087719298245617,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-02-28,2021,Leinster,Glasgow ,55,19,H,1,0.95,0.9076,0.8906,0.8991,True,1.0526315789473684,1.0,1.0526315789473684,0.0526315789473683,0.0,0.0,0.0,,,,
2021-02-28,2021,Gloucester,Sale,17,23,A,0,0.522,0.5157,0.5313,0.5235,False,1.9157088122605364,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-02-28,2021,Edinburgh,Cardiff Blues,14,6,H,1,0.863,0.8282,0.736,0.7821,True,1.1587485515643106,1.0,1.1587485515643106,0.1587485515643105,0.0,0.0,0.0,,,,
2021-03-01,2021,Bath,Bristol,13,19,A,0,0.406,0.6111,0.5627,0.5869,True,2.463054187192118,1.0,0.0,-1.0,0.1401861952861952,0.0,-0.1401861952861952,,,,
2021-03-01,2021,London Irish,Wasps,26,36,A,0,0.279,0.3729,0.347,0.36,False,3.584229390681003,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-03-01,2021,Kings,Connacht,19,29,A,0,0.11,0.0896,0.1184,0.104,False,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-03-05,2021,Chiefs,Highlanders,23,39,A,0,0.612,0.6022,0.5659,0.5841,True,1.6339869281045751,1.0,0.0,-1.0,0.0,0.0,0.0,1.67,20.8,2.22,Data
2021-03-05,2021,Waratahs,Force,16,20,A,0,0.865,0.8961,0.8159,0.856,True,1.1560693641618498,1.0,0.0,-1.0,0.1992703703703703,0.0,-0.1992703703703703,2.29,20.8,1.63,Data
2021-03-06,2021,Brumbies,Rebels,27,24,H,1,0.873,0.8471,0.794,0.8206,True,1.145475372279496,1.0,1.145475372279496,0.1454753722794959,0.0,0.0,0.0,1.18,27.7,4.83,Data
2021-03-06,2021,Portugal,Georgia,16,29,A,0,0.404,0.3729,0.3754,0.3741,False,2.4752475247524752,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-03-06,2021,Russia,Romania,18,13,H,1,0.385,0.4067,0.3544,0.3805,False,2.5974025974025974,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-03-06,2021,Dragons,Benetton,25,37,A,0,0.687,0.7037,0.5855,0.6446,True,1.455604075691412,1.0,0.0,-1.0,0.0366546325878592,0.0,-0.0366546325878592,,,,
2021-03-06,2021,Worcester,Northampton,10,16,A,0,0.49,0.4067,0.4244,0.4155,False,2.0408163265306123,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-03-06,2021,Sale,London Irish,39,0,H,1,0.817,0.8276,0.7352,0.7814,True,1.2239902080783354,1.0,1.2239902080783354,0.2239902080783353,0.0473234972677598,0.0579234972677598,0.0106,,,,
2021-03-07,2021,Crusaders,Hurricanes,33,16,H,1,0.925,0.8471,0.8476,0.8474,True,1.081081081081081,1.0,1.081081081081081,0.0810810810810809,0.0,0.0,0.0,1.18,27.8,4.63,Data
2021-03-07,2021,Saracens,Leicester,24,13,H,1,0.866,0.8326,0.7543,0.7934,True,1.1547344110854505,1.0,1.1547344110854505,0.1547344110854502,0.0,0.0,0.0,,,,
2021-03-07,2021,Exeter,Bath,57,20,H,1,0.959,0.9188,0.8607,0.8898,True,1.042752867570386,1.0,1.042752867570386,0.0427528675703858,0.0,0.0,0.0,,,,
2021-03-07,2021,Wasps,Gloucester,39,22,H,1,0.866,0.7683,0.7649,0.7666,True,1.1547344110854505,1.0,1.1547344110854505,0.1547344110854502,0.0,0.0,0.0,,,,
2021-03-08,2021,Bristol,Harlequins,28,15,H,1,0.824,0.6719,0.6101,0.641,True,1.2135922330097089,1.0,1.2135922330097089,0.2135922330097088,0.0,0.0,0.0,,,,
2021-03-12,2021,Force,Rebels,7,10,A,0,0.328,0.4067,0.3592,0.3829,False,3.048780487804878,0.0,0.0,0.0,0.0,0.0,0.0,2.22,20.67,1.68,Data
2021-03-13,2021,England,France,23,20,H,1,0.613,0.6719,0.5626,0.6172,True,1.6313213703099512,1.0,1.6313213703099512,0.6313213703099512,0.0932963824289406,0.1521963824289407,0.0589,,,,
2021-03-13,2021,Brumbies,Reds,38,40,A,0,0.7,0.6719,0.6501,0.661,True,1.4285714285714286,1.0,0.0,-1.0,0.0,0.0,0.0,1.67,20.67,2.23,Data
2021-03-13,2021,Crusaders,Chiefs,39,17,H,1,0.978,0.949,0.9031,0.9261,True,1.0224948875255624,1.0,1.0224948875255624,0.0224948875255623,0.0,0.0,0.0,1.1,30.67,6.79,Data
2021-03-13,2021,Portugal,Romania,27,28,A,0,0.686,0.6719,0.4931,0.5825,True,1.4577259475218658,1.0,0.0,-1.0,0.0,0.0,0.0,,,,
2021-03-13,2021,Italy,Wales,7,48,A,0,0.057,0.1392,0.0914,0.1153,False,17.543859649122805,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-03-14,2021,Blues,Highlanders,39,17,H,1,0.884,0.8282,0.7382,0.7832,True,1.1312217194570136,1.0,1.1312217194570136,0.1312217194570135,0.0,0.0,0.0,1.34,21.89,3.28,Data
2021-03-14,2021,Scotland,Ireland,24,27,A,0,0.507,0.504,0.5141,0.5091,False,1.9723865877712032,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-03-14,2021,Spain,Georgia,19,25,A,0,0.452,0.4067,0.4224,0.4145,False,2.2123893805309733,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-03-19,2021,Rebels,Waratahs,33,14,H,1,0.712,0.6022,0.5412,0.5717,True,1.404494382022472,1.0,1.404494382022472,0.404494382022472,0.0,0.0,0.0,1.18,26.67,4.83,Data
2021-03-20,2021,Scotland,Italy,52,10,H,1,0.957,0.9816,0.9262,0.9539,True,1.044932079414838,1.0,1.044932079414838,0.044932079414838,0.5474930232558157,0.5720930232558158,0.0246,,,,
2021-03-20,2021,Romania,Spain,22,16,H,1,0.427,0.6719,0.5815,0.6267,True,2.34192037470726,1.0,2.34192037470726,1.34192037470726,0.1824996509598604,0.4273996509598605,0.2449,,,,
2021-03-20,2021,Hurricanes,Chiefs,29,35,A,0,0.839,0.9076,0.7231,0.8154,True,1.1918951132300355,1.0,0.0,-1.0,0.3574869565217392,0.0,-0.3574869565217392,1.66,20.89,2.21,Data
2021-03-20,2021,Russia,Georgia,6,23,A,0,0.139,0.1815,0.2068,0.1942,False,7.194244604316546,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-03-20,2021,Reds,Force,26,19,H,1,0.954,0.9816,0.8753,0.9284,True,1.0482180293501049,1.0,1.0482180293501049,0.0482180293501048,0.5724000000000007,0.6000000000000008,0.0276,1.13,27.67,5.56,Data
2021-03-20,2021,Ireland,England,32,18,H,1,0.501,0.5493,0.49,0.5197,False,1.996007984031936,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-03-20,2021,France,Wales,32,30,H,1,0.657,0.6719,0.6653,0.6686,True,1.5220700152207,1.0,1.5220700152207,0.5220700152207001,0.0285402332361516,0.0434402332361516,0.0149,,,,
2021-03-21,2021,Blues,Crusaders,27,43,A,0,0.374,0.4763,0.4117,0.444,False,2.6737967914438503,0.0,0.0,0.0,0.0,0.0,0.0,2.29,21.0,1.63,Data
2021-03-26,2021,Brumbies,Force,42,14,H,1,0.957,0.9816,0.8977,0.9396,True,1.044932079414838,1.0,1.044932079414838,0.044932079414838,0.5474930232558157,0.5720930232558158,0.0246,1.14,28.7,5.67,Data
2021-03-26,2021,France,Scotland,23,27,A,0,0.796,0.8471,0.7553,0.8012,True,1.2562814070351758,1.0,0.0,-1.0,0.1993901960784311,0.0,-0.1993901960784311,,,,
2021-03-26,2021,Highlanders,Hurricanes,19,30,A,0,0.574,0.4211,0.6011,0.5111,False,1.7421602787456447,0.0,0.0,0.0,0.0,0.0,0.0,1.6,21.3,2.34,Data
2021-03-27,2021,Portugal,Spain,43,28,H,1,0.524,0.4763,0.5037,0.49,False,1.9083969465648851,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-03-27,2021,Waratahs,Reds,14,46,A,0,0.183,0.4211,0.3493,0.3852,False,5.46448087431694,0.0,0.0,0.0,0.0,0.0,0.0,6.34,29.5,1.11,Data
2021-03-27,2021,Chiefs,Blues,15,12,H,1,0.195,0.4577,0.392,0.4249,False,5.128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,2.73,21.5,1.46,Data
2021-03-28,2021,Georgia,Romania,28,17,H,1,0.883,0.8677,0.7586,0.8131,True,1.1325028312570782,1.0,1.1325028312570782,0.1325028312570781,0.0,0.0,0.0,,,,
2021-04-02,2021,Crusaders,Highlanders,12,33,A,0,0.976,0.949,0.9112,0.9301,True,1.024590163934426,1.0,0.0,-1.0,0.0,0.0,0.0,1.05,33.11,9.32,Data
2021-04-02,2021,Waratahs,Brumbies,22,24,A,0,0.152,0.3729,0.2721,0.3225,False,6.578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,8.99,35.33,1.06,Data
2021-04-03,2021,Rebels,Reds,19,44,A,0,0.315,0.4763,0.3747,0.4255,False,3.1746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,2.27,20.61,1.66,Data
2021-04-03,2021,Blues,Hurricanes,27,17,H,1,0.774,0.6719,0.6601,0.666,True,1.2919896640826871,1.0,1.2919896640826871,0.2919896640826873,0.0,0.0,0.0,1.41,22.56,2.99,Data
2021-04-09,2021,Rebels,Force,15,16,A,0,0.859,0.8471,0.7794,0.8133,True,1.1641443538998837,1.0,0.0,-1.0,0.0,0.0,0.0,1.27,25.45,3.75,Data
2021-04-10,2021,Reds,Brumbies,24,22,H,1,0.67,0.6022,0.6131,0.6077,True,1.4925373134328357,1.0,1.4925373134328357,0.4925373134328357,0.0,0.0,0.0,1.71,22.09,2.16,Data
2021-04-10,2021,Highlanders,Chiefs,23,26,A,0,0.705,0.6719,0.6747,0.6733,True,1.4184397163120568,1.0,0.0,-1.0,0.0,0.0,0.0,1.66,22.3,2.24,Data
2021-04-11,2021,Hurricanes,Crusaders,27,30,A,0,0.184,0.4067,0.3234,0.365,False,5.434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.2,1.25,Data
2021-04-16,2021,Highlanders,Blues,35,29,H,1,0.307,0.4763,0.4299,0.4531,False,3.257328990228013,0.0,0.0,0.0,0.0,0.0,0.0,2.64,22.2,1.48,Data
2021-04-17,2021,Force,Waratahs,31,30,H,1,0.503,0.4577,0.4383,0.448,False,1.9880715705765408,0.0,0.0,0.0,0.0,0.0,0.0,1.39,21.91,3.06,Data
2021-04-17,2021,Chiefs,Crusaders,26,25,H,1,0.15,0.4067,0.3181,0.3624,False,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.71,21.9,1.47,Data
2021-04-18,2021,Rebels,Brumbies,20,26,A,0,0.264,0.3729,0.3326,0.3528,False,3.787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,2.64,23.0,1.49,Data
2021-04-23,2021,Chiefs,Hurricanes,26,24,H,1,0.608,0.4763,0.5662,0.5212,False,1.6447368421052633,0.0,0.0,0.0,0.0,0.0,0.0,1.46,22.5,2.74,Data
2021-04-23,2021,Force,Reds,30,27,H,1,0.076,0.2384,0.1755,0.2069,False,13.157894736842106,0.0,0.0,0.0,0.0,0.0,0.0,3.61,24.82,1.29,Data
2021-04-24,2021,Waratahs,Rebels,25,36,A,0,0.447,0.6111,0.5826,0.5969,True,2.237136465324385,1.0,0.0,-1.0,0.1326450271247739,0.0,-0.1326450271247739,2.39,22.4,1.58,Data
2021-04-25,2021,Crusaders,Blues,29,6,H,1,0.823,0.8326,0.7741,0.8034,True,1.2150668286755772,1.0,1.2150668286755772,0.2150668286755772,0.0446372881355934,0.0542372881355935,0.0096,1.31,22.8,3.44,Data
2021-04-30,2021,Hurricanes,Highlanders,41,22,H,1,0.54,0.5851,0.5306,0.5579,True,1.851851851851852,1.0,1.851851851851852,0.8518518518518516,0.0529434782608694,0.0980434782608694,0.0450999999999999,1.61,22.0,2.37,Data
2021-05-01,2021,Blues,Chiefs,39,19,H,1,0.73,0.6719,0.6284,0.6501,True,1.36986301369863,1.0,1.36986301369863,0.36986301369863,0.0,0.0,0.0,1.1,33.0,6.88,Data
2021-05-01,2021,Brumbies,Force,21,9,H,1,0.939,0.949,0.8899,0.9195,True,1.064962726304579,1.0,1.064962726304579,0.0649627263045793,0.1539344262295083,0.1639344262295083,0.01,1.14,28.58,5.77,Data
2021-05-08,2021,Reds,Brumbies,19,16,H,1,0.605,0.5851,0.5738,0.5795,True,1.6528925619834711,1.0,1.6528925619834711,0.6528925619834711,0.0,0.0,0.0,1.55,21.25,2.52,Data
2021-05-08,2021,Crusaders,Chiefs,24,13,H,1,0.927,0.8677,0.8369,0.8523,True,1.0787486515641855,1.0,1.0787486515641855,0.0787486515641855,0.0,0.0,0.0,1.22,25.58,4.42,Data
2021-05-14,2021,Highlanders,Reds,40,19,H,1,0.451,0.6719,0.5163,0.5941,True,2.217294900221729,1.0,2.217294900221729,1.2172949002217297,0.181467941712204,0.4023679417122041,0.2209,1.27,26.67,3.9,Data
2021-05-14,2021,Waratahs,Hurricanes,48,64,A,0,0.114,0.2582,0.2142,0.2362,False,8.771929824561402,0.0,0.0,0.0,0.0,0.0,0.0,9.18,38.67,1.05,Data
2021-05-15,2021,Crusaders,Brumbies,31,29,H,1,0.906,0.8961,0.8232,0.8597,True,1.1037527593818983,1.0,1.1037527593818983,0.1037527593818983,0.0,0.0,0.0,1.07,35.0,8.28,Data
2021-05-15,2021,Force,Chiefs,19,20,A,0,0.189,0.2582,0.2199,0.239,False,5.291005291005291,0.0,0.0,0.0,0.0,0.0,0.0,5.67,31.8,1.14,Data
2021-05-15,2021,Rebels,Blues,3,50,A,0,0.177,0.2582,0.2443,0.2513,False,5.649717514124294,0.0,0.0,0.0,0.0,0.0,0.0,5.39,32.5,1.16,Data
2021-05-21,2021,Hurricanes,Rebels,35,13,H,1,0.88,0.9408,0.839,0.8899,True,1.1363636363636365,1.0,1.1363636363636365,0.1363636363636364,0.4458666666666661,0.506666666666666,0.0607999999999999,1.03,39.5,11.66,Data
2021-05-21,2021,Force,Highlanders,15,25,A,0,0.135,0.3729,0.2142,0.2935,False,7.4074074074074066,0.0,0.0,0.0,0.0,0.0,0.0,3.98,26.58,1.25,Data
2021-05-22,2021,Reds,Crusaders,28,63,A,0,0.172,0.2876,0.24,0.2638,False,5.813953488372094,0.0,0.0,0.0,0.0,0.0,0.0,3.21,25.17,1.36,Data
2021-05-22,2021,Blues,Waratahs,48,21,H,1,0.978,0.9816,0.904,0.9428,True,1.0224948875255624,1.0,1.0224948875255624,0.0224948875255623,0.1600363636363656,0.1636363636363656,0.0036,1.01,35.91,17.7,Data
2021-05-22,2021,Chiefs,Brumbies,40,19,H,1,0.531,0.504,0.5025,0.5033,False,1.8832391713747645,0.0,0.0,0.0,0.0,0.0,0.0,1.34,25.42,3.34,Data
2021-05-28,2021,Hurricanes,Force,43,6,H,1,0.949,1.0,0.9074,0.9537,True,1.053740779768177,1.0,1.053740779768177,0.053740779768177,0.9490000000000006,1.0000000000000009,0.051,1.05,33.18,9.6,Data
2021-05-29,2021,Belgium,Netherlands,21,23,A,0,0.161,0.4211,0.3539,0.3875,False,6.211180124223603,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-05-29,2021,Blues,Brumbies,38,10,H,1,0.83,0.8326,0.7437,0.7881,True,1.2048192771084338,1.0,1.2048192771084338,0.2048192771084338,0.012694117647059,0.015294117647059,0.0026,1.21,29.5,4.36,Data
2021-05-29,2021,Reds,Chiefs,40,34,H,1,0.535,0.504,0.4842,0.4941,False,1.8691588785046729,0.0,0.0,0.0,0.0,0.0,0.0,2.5,23.75,1.54,Data
2021-05-29,2021,Waratahs,Crusaders,28,54,A,0,0.015,0.0896,0.0756,0.0826,False,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,19.45,33.36,1.01,Data
2021-05-30,2021,Highlanders,Rebels,42,27,H,1,0.892,0.9076,0.8172,0.8624,True,1.1210762331838564,1.0,1.1210762331838564,0.1210762331838564,0.1288444444444441,0.144444444444444,0.0155999999999999,1.11,33.22,6.26,Data
2021-06-04,2021,Reds,Blues,24,31,A,0,0.36,0.4577,0.4264,0.4421,False,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,3.33,23.27,1.34,Data
2021-06-04,2021,Crusaders,Force,29,21,H,1,0.992,1.0,0.9534,0.9767,True,1.0101010101010102,1.0,1.0101010101010102,0.0101010101010101,0.9920000000000018,1.0020202020202038,0.010020202020202,1.01,33.3,17.0,Data
2021-06-05,2021,Burundi,Burkina Faso,3,52,A,0,0.207,0.1815,0.3255,0.2535,False,4.830917874396135,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-06-05,2021,Highlanders,Waratahs,59,23,H,1,0.961,0.949,0.8615,0.9053,True,1.040582726326743,1.0,1.040582726326743,0.040582726326743,0.0,0.0,0.0,1.03,37.36,11.6,Data
2021-06-05,2021,Brumbies,Hurricanes,12,10,H,1,0.44,0.5851,0.5004,0.5428,True,2.272727272727273,1.0,2.272727272727273,1.272727272727273,0.1140071428571428,0.2591071428571427,0.1450999999999999,2.9,23.08,1.42,Data
2021-06-06,2021,Chiefs,Rebels,36,26,H,1,0.869,0.9188,0.8101,0.8644,True,1.150747986191024,1.0,1.150747986191024,0.1507479861910241,0.3303526717557249,0.3801526717557249,0.0497999999999999,1.12,32.3,5.98,Data
2021-06-09,2021,Burundi,Cameroon,3,81,A,0,0.753,0.5851,0.6663,0.6257,True,1.3280212483399734,1.0,0.0,-1.0,0.0,0.0,0.0,,,,
2021-06-11,2021,Brumbies,Highlanders,12,33,A,0,0.475,0.6022,0.5308,0.5665,True,2.1052631578947367,1.0,0.0,-1.0,0.1150857142857142,0.0,-0.1150857142857142,3.05,24.67,1.39,Data
2021-06-11,2021,Hurricanes,Reds,43,14,H,1,0.674,0.7434,0.6721,0.7077,True,1.483679525222552,1.0,1.483679525222552,0.4836795252225518,0.1434834355828219,0.2128834355828218,0.0693999999999999,1.2,29.67,4.48,Data
2021-06-12,2021,Waratahs,Chiefs,7,40,A,0,0.111,0.4211,0.2474,0.3342,False,9.00900900900901,0.0,0.0,0.0,0.0,0.0,0.0,9.42,43.49,1.05,Data
2021-06-12,2021,Blues,Force,31,21,H,1,0.981,1.0,0.9312,0.9656,True,1.019367991845056,1.0,1.019367991845056,0.019367991845056,0.9810000000000042,1.0000000000000042,0.019,1.03,40.17,12.1,Data
2021-06-12,2021,Rebels,Crusaders,26,52,A,0,0.035,0.1067,0.1117,0.1092,False,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-06-13,2021,Burkina Faso,Cameroon,17,13,H,1,0.924,0.8677,0.7959,0.8318,True,1.0822510822510822,1.0,1.0822510822510822,0.0822510822510822,0.0,0.0,0.0,,,,
2021-06-19,2021,Blues,Highlanders,23,15,H,1,0.735,0.7434,0.6633,0.7034,True,1.3605442176870748,1.0,1.3605442176870748,0.3605442176870748,0.023298113207547,0.031698113207547,0.0083999999999999,1.38,22.55,3.15,Data
2021-06-26,2021,British & Irish Lions,Japan,28,10,H,1,0.871,0.8961,0.7969,0.8465,True,1.148105625717566,1.0,1.148105625717566,0.1481056257175659,0.1694736434108529,0.1945736434108529,0.0251,,,,
2021-07-02,2021,South Africa,Georgia,40,9,H,1,0.963,1.0,0.9677,0.9839,True,1.038421599169263,1.0,1.038421599169263,0.0384215991692626,0.9630000000000016,1.0000000000000016,0.0369999999999999,,,,
2021-07-03,2021,Wales,Canada,68,12,H,1,0.993,1.0,0.9833,0.9917,True,1.0101010101010102,1.0,1.0101010101010102,0.0101010101010101,0.993000000000004,1.0030303030303072,0.0100303030303031,,,,
2021-07-03,2021,Romania,Argentina,17,24,A,0,0.177,0.0896,0.1686,0.1291,False,5.649717514124294,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-07-03,2021,New Zealand,Tonga,102,0,H,1,0.987,1.0,0.9851,0.9925,True,1.0131712259371837,1.0,1.0131712259371837,0.0131712259371834,0.986999999999996,0.999999999999996,0.013,,,,
2021-07-03,2021,Ireland,Japan,39,31,H,1,0.893,0.9476,0.8865,0.917,True,1.1198208286674132,1.0,1.1198208286674132,0.1198208286674131,0.4556803738317757,0.5102803738317757,0.0545999999999999,,,,
2021-07-03,2021,Lions,British & Irish Lions,14,56,A,0,0.01,0.0099,0.0366,0.0233,False,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2021-07-04,2021,England,USA,43,29,H,1,0.983,1.0,0.9713,0.9857,True,1.017293997965412,1.0,1.017293997965412,0.017293997965412,0.982999999999996,0.999999999999996,0.017,,,,
2021-07-07,2021,Sharks,British & Irish Lions,7,54,A,0,0.051,0.0548,0.0788,0.0668,False,19.607843137254903,0.0,0.0,0.0,0.0,0.0,0.0,,,,
