Date,Year,Team,ELO
2016-11-05,2016,Ukraine,1387.2
2016-11-12,2016,Ukraine,1345.4
2017-03-12,2017,Ukraine,1319.8
2017-04-01,2017,Ukraine,1290.6
2017-10-28,2017,Ukraine,1320.1
2017-11-04,2017,Ukraine,1311.7
2018-04-28,2018,Ukraine,1311.7
2018-05-05,2018,Ukraine,1407.3
2018-10-13,2018,Ukraine,1445.2
2018-11-10,2018,Ukraine,1502.3
2019-04-20,2019,Ukraine,1446.3
2019-05-19,2019,Ukraine,1470.6
2019-10-26,2019,Ukraine,1515.7
2019-11-09,2019,Ukraine,1491.9
2021-10-09,2021,Ukraine,1450.7
2021-10-23,2021,Ukraine,1471.7
2022-10-22,2022,Ukraine,1530.2
2022-11-05,2022,Ukraine,1440.8
2023-03-11,2023,Ukraine,1388.7
2023-03-18,2023,Ukraine,1449.6
2023-11-04,2023,Ukraine,1356.2
2023-11-11,2023,Ukraine,1289.7
2024-03-23,2024,Ukraine,1255.2
2024-04-06,2024,Ukraine,1243.7
2024-04-13,2024,Ukraine,1239.2
2024-11-09,2024,Ukraine,1269.3
2025-04-12,2025,Ukraine,1364.7
2025-09-27,2025,Ukraine,1399.3
2026-04-11,2026,Ukraine,1439.6
1980-09-08,1980,Ukraine XV,1438.2
1912-12-04,1912,Ulster,1488.4
1931-12-12,1931,Ulster,1477.6
1935-11-30,1935,Ulster,1477.6
1945-11-14,1945,Ulster,1476.3
1951-12-01,1951,Ulster,1472.6
1954-01-02,1954,Ulster,1472.6
1961-01-28,1961,Ulster,1469.9
1964-01-25,1964,Ulster,1467.2
1966-12-10,1966,Ulster,1467.2
1972-11-18,1972,Ulster,1463.2
1973-11-03,1973,Ulster,1546.2
1974-11-16,1974,Ulster,1539.8
1975-11-15,1975,Ulster,1516.3
1978-11-07,1978,Ulster,1510.9
1980-01-01,1980,Ulster,1544.9
1980-10-11,1980,Ulster,1535.2
1981-11-14,1981,Ulster,1529.6
1984-11-14,1984,Ulster,1569.9
1985-10-23,1985,Ulster,1632.9
1988-11-02,1988,Ulster,1650.2
1989-11-21,1989,Ulster,1649.0
1992-10-24,1992,Ulster,1643.4
1996-11-16,1996,Ulster,1636.2
2003-09-05,2003,Ulster,1577.8
2003-09-12,2003,Ulster,1635.2
2003-09-26,2003,Ulster,1663.0
2003-10-10,2003,Ulster,1678.2
2003-10-17,2003,Ulster,1694.9
2003-10-24,2003,Ulster,1762.8
2003-10-31,2003,Ulster,1789.5
2003-11-08,2003,Ulster,1717.6
2003-11-28,2003,Ulster,1730.1
2004-01-02,2004,Ulster,1709.8
2004-02-06,2004,Ulster,1719.2
2004-02-13,2004,Ulster,1731.2
2004-02-20,2004,Ulster,1691.1
2004-02-28,2004,Ulster,1656.3
2004-03-05,2004,Ulster,1692.8
2004-03-12,2004,Ulster,1764.3
2004-03-26,2004,Ulster,1774.1
2004-04-03,2004,Ulster,1728.9
2004-04-16,2004,Ulster,1749.1
2004-04-30,2004,Ulster,1755.8
2004-05-07,2004,Ulster,1768.8
2004-05-14,2004,Ulster,1739.5
2004-09-04,2004,Ulster,1744.2
2004-09-11,2004,Ulster,1661.1
2004-09-18,2004,Ulster,1686.6
2004-09-25,2004,Ulster,1625.7
2004-10-08,2004,Ulster,1590.6
2004-10-16,2004,Ulster,1526.5
2004-11-06,2004,Ulster,1462.3
2004-11-12,2004,Ulster,1469.4
2004-11-19,2004,Ulster,1525.5
2004-11-28,2004,Ulster,1480.2
2004-12-17,2004,Ulster,1496.4
2004-12-27,2004,Ulster,1490.7
2005-01-01,2005,Ulster,1519.3
2005-01-21,2005,Ulster,1515.8
2005-02-18,2005,Ulster,1501.5
2005-03-04,2005,Ulster,1552.5
2005-03-18,2005,Ulster,1531.5
2005-03-25,2005,Ulster,1540.9
2005-04-08,2005,Ulster,1479.5
2005-04-15,2005,Ulster,1525.3
2006-12-02,2006,Ulster,1525.3
2006-12-09,2006,Ulster,1461.6
2006-12-15,2006,Ulster,1507.6
2006-12-26,2006,Ulster,1527.1
2006-12-31,2006,Ulster,1513.0
2007-01-06,2007,Ulster,1576.6
2007-01-13,2007,Ulster,1475.3
2007-01-21,2007,Ulster,1434.0
2007-01-27,2007,Ulster,1421.7
2007-02-16,2007,Ulster,1454.9
2007-03-03,2007,Ulster,1427.2
2007-03-23,2007,Ulster,1412.0
2007-04-13,2007,Ulster,1453.6
2007-04-20,2007,Ulster,1440.6
2007-04-27,2007,Ulster,1398.3
2007-05-11,2007,Ulster,1420.6
2007-09-21,2007,Ulster,1441.5
2007-09-28,2007,Ulster,1374.3
2007-10-06,2007,Ulster,1315.4
2007-10-12,2007,Ulster,1306.5
2007-10-26,2007,Ulster,1306.5
2007-11-02,2007,Ulster,1292.9
2007-11-16,2007,Ulster,1271.6
2007-11-23,2007,Ulster,1339.0
2007-11-30,2007,Ulster,1295.1
2007-12-07,2007,Ulster,1284.4
2007-12-14,2007,Ulster,1271.2
2007-12-26,2007,Ulster,1263.9
2008-01-11,2008,Ulster,1280.2
2008-01-20,2008,Ulster,1276.4
2008-02-15,2008,Ulster,1336.7
2008-02-29,2008,Ulster,1392.0
2008-03-22,2008,Ulster,1378.6
2008-03-28,2008,Ulster,1365.8
2008-04-11,2008,Ulster,1389.0
2008-04-19,2008,Ulster,1370.7
2008-04-30,2008,Ulster,1453.7
2008-05-03,2008,Ulster,1403.8
2008-05-09,2008,Ulster,1376.0
2008-09-05,2008,Ulster,1322.3
2008-09-12,2008,Ulster,1318.7
2008-09-19,2008,Ulster,1290.7
2008-09-27,2008,Ulster,1277.0
2008-10-03,2008,Ulster,1321.0
2008-10-11,2008,Ulster,1295.2
2008-10-18,2008,Ulster,1284.3
2008-10-25,2008,Ulster,1391.9
2008-11-28,2008,Ulster,1424.8
2008-12-05,2008,Ulster,1451.5
2008-12-12,2008,Ulster,1451.5
2008-12-27,2008,Ulster,1427.4
2009-01-03,2009,Ulster,1542.1
2009-01-09,2009,Ulster,1509.5
2009-01-17,2009,Ulster,1565.3
2009-01-24,2009,Ulster,1533.4
2009-02-22,2009,Ulster,1476.6
2009-03-07,2009,Ulster,1520.2
2009-03-29,2009,Ulster,1502.7
2009-04-03,2009,Ulster,1473.8
2009-04-17,2009,Ulster,1492.0
2009-04-24,2009,Ulster,1465.1
2009-05-08,2009,Ulster,1479.2
2009-05-16,2009,Ulster,1424.3
2009-09-06,2009,Ulster,1376.2
2009-09-12,2009,Ulster,1430.7
2009-09-18,2009,Ulster,1418.1
2009-09-25,2009,Ulster,1463.4
2009-10-02,2009,Ulster,1512.2
2009-10-09,2009,Ulster,1566.3
2009-10-17,2009,Ulster,1541.4
2009-10-24,2009,Ulster,1575.7
2009-10-31,2009,Ulster,1539.4
2009-12-04,2009,Ulster,1467.5
2009-12-12,2009,Ulster,1529.4
2009-12-20,2009,Ulster,1495.4
2009-12-26,2009,Ulster,1480.0
2010-01-02,2010,Ulster,1531.4
2010-01-15,2010,Ulster,1564.8
2010-01-23,2010,Ulster,1626.5
2010-02-19,2010,Ulster,1626.5
2010-03-05,2010,Ulster,1547.8
2010-03-26,2010,Ulster,1519.0
2010-04-03,2010,Ulster,1480.2
2010-04-13,2010,Ulster,1434.2
2010-04-16,2010,Ulster,1408.7
2010-04-25,2010,Ulster,1481.7
2010-05-07,2010,Ulster,1511.9
2010-09-03,2010,Ulster,1532.2
2010-09-11,2010,Ulster,1575.3
2010-09-17,2010,Ulster,1590.5
2010-09-25,2010,Ulster,1590.5
2010-10-01,2010,Ulster,1601.6
2010-10-08,2010,Ulster,1617.4
2010-10-17,2010,Ulster,1584.1
2010-10-22,2010,Ulster,1539.5
2010-10-29,2010,Ulster,1502.9
2010-11-21,2010,Ulster,1598.7
2010-11-26,2010,Ulster,1620.4
2010-12-11,2010,Ulster,1637.8
2010-12-18,2010,Ulster,1664.7
2010-12-27,2010,Ulster,1597.3
2011-01-01,2011,Ulster,1568.6
2011-01-07,2011,Ulster,1582.7
2011-01-15,2011,Ulster,1615.7
2011-01-22,2011,Ulster,1630.1
2011-02-13,2011,Ulster,1619.8
2011-02-18,2011,Ulster,1639.0
2011-02-25,2011,Ulster,1701.1
2011-03-04,2011,Ulster,1703.5
2011-03-18,2011,Ulster,1711.2
2011-03-25,2011,Ulster,1721.0
2011-04-01,2011,Ulster,1727.8
2011-04-16,2011,Ulster,1701.8
2011-04-22,2011,Ulster,1710.1
2011-05-06,2011,Ulster,1741.3
2011-05-13,2011,Ulster,1714.1
2011-09-02,2011,Ulster,1720.0
2011-09-10,2011,Ulster,1724.2
2011-09-16,2011,Ulster,1753.7
2011-09-25,2011,Ulster,1696.1
2011-09-30,2011,Ulster,1620.6
2011-10-07,2011,Ulster,1534.2
2011-10-29,2011,Ulster,1495.5
2011-11-05,2011,Ulster,1522.1
2011-11-12,2011,Ulster,1572.0
2011-11-19,2011,Ulster,1547.1
2011-11-25,2011,Ulster,1514.8
2011-12-02,2011,Ulster,1559.9
2011-12-09,2011,Ulster,1565.8
2011-12-17,2011,Ulster,1578.9
2011-12-26,2011,Ulster,1563.7
2011-12-30,2011,Ulster,1641.1
2012-01-06,2012,Ulster,1686.8
2012-01-13,2012,Ulster,1758.9
2012-01-21,2012,Ulster,1731.8
2012-02-10,2012,Ulster,1741.7
2012-02-17,2012,Ulster,1692.9
2012-02-24,2012,Ulster,1702.1
2012-03-02,2012,Ulster,1712.6
2012-03-24,2012,Ulster,1721.2
2012-03-30,2012,Ulster,1727.0
2012-04-08,2012,Ulster,1775.6
2012-04-14,2012,Ulster,1712.2
2012-04-20,2012,Ulster,1688.0
2012-04-28,2012,Ulster,1693.1
2012-05-05,2012,Ulster,1645.3
2012-05-19,2012,Ulster,1635.7
2012-08-31,2012,Ulster,1676.4
2012-09-08,2012,Ulster,1713.5
2012-09-14,2012,Ulster,1724.7
2012-09-28,2012,Ulster,1774.1
2012-10-05,2012,Ulster,1790.2
2012-10-12,2012,Ulster,1799.8
2012-10-19,2012,Ulster,1849.7
2012-10-26,2012,Ulster,1865.9
2012-11-02,2012,Ulster,1805.7
2012-11-02,2012,Ulster,1800.8
2012-11-18,2012,Ulster,1808.2
2012-11-23,2012,Ulster,1810.4
2012-11-30,2012,Ulster,1814.4
2012-12-02,2012,Ulster,1853.3
2012-12-07,2012,Ulster,1887.9
2012-12-15,2012,Ulster,1863.1
2012-12-21,2012,Ulster,1890.6
2012-12-28,2012,Ulster,1831.6
2012-12-29,2012,Ulster,1780.4
2013-01-04,2013,Ulster,1801.8
2013-01-11,2013,Ulster,1823.7
2013-01-19,2013,Ulster,1829.5
2013-02-08,2013,Ulster,1781.1
2013-02-15,2013,Ulster,1783.2
2013-02-22,2013,Ulster,1745.0
2013-03-01,2013,Ulster,1745.0
2013-03-22,2013,Ulster,1673.2
2013-03-29,2013,Ulster,1614.1
2013-03-30,2013,Ulster,1673.2
2013-04-06,2013,Ulster,1655.2
2013-04-12,2013,Ulster,1665.1
2013-04-19,2013,Ulster,1718.5
2013-05-03,2013,Ulster,1733.1
2013-05-10,2013,Ulster,1759.3
2013-05-10,2013,Ulster,1776.4
2013-05-25,2013,Ulster,1748.4
2013-09-06,2013,Ulster,1673.6
2013-09-13,2013,Ulster,1662.9
2013-09-21,2013,Ulster,1683.3
2013-09-27,2013,Ulster,1710.8
2013-10-04,2013,Ulster,1759.3
2013-10-11,2013,Ulster,1797.5
2013-10-19,2013,Ulster,1829.1
2013-10-25,2013,Ulster,1836.8
2013-11-22,2013,Ulster,1840.0
2013-12-07,2013,Ulster,1847.1
2013-12-14,2013,Ulster,1860.3
2013-12-20,2013,Ulster,1861.0
2014-01-03,2014,Ulster,1877.6
2014-01-10,2014,Ulster,1884.2
2014-01-18,2014,Ulster,1903.8
2014-02-07,2014,Ulster,1910.3
2014-02-23,2014,Ulster,1912.3
2014-02-28,2014,Ulster,1919.4
2014-03-14,2014,Ulster,1927.4
2014-03-21,2014,Ulster,1934.1
2014-04-05,2014,Ulster,1903.0
2014-04-11,2014,Ulster,1908.8
2014-04-18,2014,Ulster,1821.0
2014-05-02,2014,Ulster,1794.6
2014-05-17,2014,Ulster,1774.0
2014-09-06,2014,Ulster,1774.0
2014-09-12,2014,Ulster,1775.6
2014-09-19,2014,Ulster,1801.0
2014-10-18,2014,Ulster,1751.7
2014-10-25,2014,Ulster,1725.7
2014-12-06,2014,Ulster,1753.4
2014-12-14,2014,Ulster,1694.9
2015-01-11,2015,Ulster,1699.9
2015-01-17,2015,Ulster,1683.5
2015-01-24,2015,Ulster,1738.5
2015-02-13,2015,Ulster,1743.2
2015-02-20,2015,Ulster,1756.8
2015-02-27,2015,Ulster,1771.2
2015-03-08,2015,Ulster,1710.7
2015-03-27,2015,Ulster,1722.7
2015-04-11,2015,Ulster,1741.7
2015-04-24,2015,Ulster,1781.7
2015-05-09,2015,Ulster,1781.7
2015-05-16,2015,Ulster,1721.8
2015-05-22,2015,Ulster,1708.0
2015-09-04,2015,Ulster,1751.2
2015-09-12,2015,Ulster,1705.9
2015-10-02,2015,Ulster,1709.1
2015-10-16,2015,Ulster,1660.0
2015-10-23,2015,Ulster,1667.5
2015-10-30,2015,Ulster,1650.9
2015-11-08,2015,Ulster,1669.8
2015-11-20,2015,Ulster,1643.7
2015-11-27,2015,Ulster,1613.1
2015-12-04,2015,Ulster,1633.9
2015-12-11,2015,Ulster,1711.8
2015-12-20,2015,Ulster,1734.8
2015-12-26,2015,Ulster,1763.2
2016-01-02,2016,Ulster,1725.4
2016-01-10,2016,Ulster,1732.7
2016-01-16,2016,Ulster,1718.7
2016-01-23,2016,Ulster,1748.5
2016-01-30,2016,Ulster,1750.7
2016-02-05,2016,Ulster,1755.5
2016-02-12,2016,Ulster,1771.9
2016-02-21,2016,Ulster,1747.0
2016-02-28,2016,Ulster,1663.2
2016-03-04,2016,Ulster,1668.0
2016-03-25,2016,Ulster,1636.4
2016-04-01,2016,Ulster,1674.7
2016-04-16,2016,Ulster,1683.0
2016-04-30,2016,Ulster,1731.0
2016-05-07,2016,Ulster,1786.8
2016-05-20,2016,Ulster,1722.7
2016-09-02,2016,Ulster,1726.1
2016-09-10,2016,Ulster,1729.6
2016-09-16,2016,Ulster,1737.1
2016-09-23,2016,Ulster,1784.4
2016-10-01,2016,Ulster,1793.7
2016-10-07,2016,Ulster,1740.1
2016-10-16,2016,Ulster,1685.1
2016-10-22,2016,Ulster,1696.7
2016-10-28,2016,Ulster,1678.9
2016-11-04,2016,Ulster,1594.6
2016-12-03,2016,Ulster,1638.5
2016-12-10,2016,Ulster,1702.2
2016-12-18,2016,Ulster,1676.8
2016-12-23,2016,Ulster,1707.7
2016-12-31,2016,Ulster,1666.2
2017-01-06,2017,Ulster,1645.6
2017-01-15,2017,Ulster,1626.8
2017-01-21,2017,Ulster,1591.8
2017-02-10,2017,Ulster,1601.4
2017-02-18,2017,Ulster,1664.3
2017-02-26,2017,Ulster,1669.8
2017-03-03,2017,Ulster,1671.7
2017-03-11,2017,Ulster,1674.3
2017-03-24,2017,Ulster,1683.8
2017-04-07,2017,Ulster,1683.8
2017-04-15,2017,Ulster,1677.2
2017-04-29,2017,Ulster,1621.1
2017-05-06,2017,Ulster,1671.2
2017-10-13,2017,Ulster,1706.0
2017-10-22,2017,Ulster,1628.6
2017-12-10,2017,Ulster,1672.4
2017-12-15,2017,Ulster,1693.8
2018-01-01,2018,Ulster,1748.2
2018-01-06,2018,Ulster,1722.7
2018-01-13,2018,Ulster,1748.5
2018-01-21,2018,Ulster,1689.9
2018-02-09,2018,Ulster,1694.2
2018-02-16,2018,Ulster,1670.0
2018-02-24,2018,Ulster,1643.6
2018-03-24,2018,Ulster,1582.8
2018-04-06,2018,Ulster,1643.5
2018-04-13,2018,Ulster,1681.0
2018-04-21,2018,Ulster,1708.2
2018-04-28,2018,Ulster,1708.2
2018-05-20,2018,Ulster,1732.9
2018-09-01,2018,Ulster,1743.1
2018-09-09,2018,Ulster,1752.8
2018-09-15,2018,Ulster,1782.6
2018-09-22,2018,Ulster,1784.1
2018-09-30,2018,Ulster,1725.1
2018-10-06,2018,Ulster,1730.3
2018-10-13,2018,Ulster,1757.1
2018-10-20,2018,Ulster,1689.2
2018-10-28,2018,Ulster,1639.0
2018-11-04,2018,Ulster,1642.0
2018-11-09,2018,Ulster,1702.5
2018-11-24,2018,Ulster,1704.9
2018-12-01,2018,Ulster,1704.9
2018-12-07,2018,Ulster,1719.3
2018-12-14,2018,Ulster,1750.0
2018-12-23,2018,Ulster,1633.1
2019-01-05,2019,Ulster,1614.6
2019-01-12,2019,Ulster,1652.6
2019-01-19,2019,Ulster,1662.5
2019-01-25,2019,Ulster,1662.5
2019-02-15,2019,Ulster,1688.3
2019-02-23,2019,Ulster,1695.7
2019-03-03,2019,Ulster,1701.6
2019-03-23,2019,Ulster,1703.1
2019-03-30,2019,Ulster,1691.6
2019-04-05,2019,Ulster,1657.8
2019-04-12,2019,Ulster,1742.3
2019-04-27,2019,Ulster,1756.7
2019-05-17,2019,Ulster,1728.4
2019-09-01,2019,Ulster,1736.0
2019-09-07,2019,Ulster,1741.7
2019-09-16,2019,Ulster,1743.9
2019-09-21,2019,Ulster,1743.9
2019-09-24,2019,Ulster,1790.0
2019-09-29,2019,Ulster,1708.9
2019-10-02,2019,Ulster,1717.4
2019-10-05,2019,Ulster,1657.7
2019-10-08,2019,Ulster,1685.7
2019-10-15,2019,Ulster,1706.1
2019-10-23,2019,Ulster,1631.8
2019-10-26,2019,Ulster,1639.0
2019-11-03,2019,Ulster,1662.0
2019-11-23,2019,Ulster,1596.8
2019-11-27,2019,Ulster,1687.0
2019-12-01,2019,Ulster,1699.9
2019-12-04,2019,Ulster,1655.7
2019-12-11,2019,Ulster,1715.3
2019-12-17,2019,Ulster,1726.0
2019-12-21,2019,Ulster,1774.1
2019-12-28,2019,Ulster,1727.6
2020-01-08,2020,Ulster,1709.3
2020-01-16,2020,Ulster,1729.8
2020-01-22,2020,Ulster,1759.1
2020-01-28,2020,Ulster,1766.4
2020-02-04,2020,Ulster,1791.3
2020-02-20,2020,Ulster,1798.2
2020-03-04,2020,Ulster,1817.2
2020-03-12,2020,Ulster,1857.4
2020-03-26,2020,Ulster,1819.4
2020-04-02,2020,Ulster,1742.3
2020-04-09,2020,Ulster,1795.4
2020-04-16,2020,Ulster,1739.6
2020-04-22,2020,Ulster,1690.2
2020-04-30,2020,Ulster,1736.7
2020-05-20,2020,Ulster,1766.0
2020-06-11,2020,Ulster,1751.8
2020-08-23,2020,Ulster,1701.0
2020-08-29,2020,Ulster,1666.9
2020-09-05,2020,Ulster,1697.7
2020-09-12,2020,Ulster,1683.9
2020-09-20,2020,Ulster,1646.2
2020-09-27,2020,Ulster,1665.7
2020-10-02,2020,Ulster,1676.2
2020-10-05,2020,Ulster,1586.5
2020-10-10,2020,Ulster,1634.2
2020-10-12,2020,Ulster,1639.7
2020-10-25,2020,Ulster,1658.1
2020-10-25,2020,Ulster,1645.8
2020-11-01,2020,Ulster,1659.6
2020-11-02,2020,Ulster,1673.5
2020-11-09,2020,Ulster,1669.2
2020-11-09,2020,Ulster,1652.4
2020-11-16,2020,Ulster,1690.3
2020-11-16,2020,Ulster,1674.8
2020-11-22,2020,Ulster,1700.3
2020-11-22,2020,Ulster,1727.2
2020-11-29,2020,Ulster,1750.9
2020-11-30,2020,Ulster,1804.2
2020-12-07,2020,Ulster,1808.0
2020-12-11,2020,Ulster,1760.8
2020-12-13,2020,Ulster,1802.3
2020-12-19,2020,Ulster,1750.1
2020-12-20,2020,Ulster,1740.2
2020-12-27,2020,Ulster,1784.2
2020-12-27,2020,Ulster,1769.6
2021-01-02,2021,Ulster,1816.5
2021-01-03,2021,Ulster,1861.1
2021-01-08,2021,Ulster,1838.6
2021-01-11,2021,Ulster,1776.9
2021-01-18,2021,Ulster,1783.9
2021-02-15,2021,Ulster,1745.5
2021-02-22,2021,Ulster,1755.9
2024-11-29,2024,Ulster,1739.0
2024-12-08,2024,Ulster,1664.9
2024-12-14,2024,Ulster,1587.3
2024-12-21,2024,Ulster,1566.0
2024-12-28,2024,Ulster,1617.0
2025-01-11,2025,Ulster,1572.6
2025-01-17,2025,Ulster,1589.8
2025-01-26,2025,Ulster,1564.5
2025-02-15,2025,Ulster,1511.5
2025-03-01,2025,Ulster,1523.4
2025-03-22,2025,Ulster,1530.5
2025-03-28,2025,Ulster,1566.1
2025-04-06,2025,Ulster,1550.0
2025-04-19,2025,Ulster,1547.6
2025-04-26,2025,Ulster,1515.4
2025-05-09,2025,Ulster,1480.4
2025-05-16,2025,Ulster,1455.5
2025-09-26,2025,Ulster,1462.6
2025-10-11,2025,Ulster,1565.9
2025-10-18,2025,Ulster,1620.6
2025-10-25,2025,Ulster,1545.4
2025-11-28,2025,Ulster,1569.9
2025-12-05,2025,Ulster,1656.9
2025-12-13,2025,Ulster,1626.2
2025-12-19,2025,Ulster,1615.4
2025-12-27,2025,Ulster,1633.4
2026-01-02,2026,Ulster,1709.4
2026-01-17,2026,Ulster,1750.1
2026-01-24,2026,Ulster,1682.4
2026-01-31,2026,Ulster,1698.9
2026-02-28,2026,Ulster,1628.8
2026-03-13,2026,Ulster,1680.7
2026-03-20,2026,Ulster,1617.2
2026-03-28,2026,Ulster,1634.0
2026-04-04,2026,Ulster,1647.6
2026-04-10,2026,Ulster,1678.8
2026-04-17,2026,Ulster,1648.7
2005-09-09,2005,Ulster Rugby,1531.7
2005-09-16,2005,Ulster Rugby,1571.4
2005-09-24,2005,Ulster Rugby,1596.5
2005-10-01,2005,Ulster Rugby,1559.3
2005-10-07,2005,Ulster Rugby,1581.1
2005-10-15,2005,Ulster Rugby,1656.6
2005-11-04,2005,Ulster Rugby,1582.7
2005-12-03,2005,Ulster Rugby,1620.8
2005-12-26,2005,Ulster Rugby,1570.5
2005-12-31,2005,Ulster Rugby,1493.7
2006-01-07,2006,Ulster Rugby,1510.9
2006-01-27,2006,Ulster Rugby,1577.6
2006-02-17,2006,Ulster Rugby,1630.3
2006-03-03,2006,Ulster Rugby,1665.3
2006-03-25,2006,Ulster Rugby,1682.9
2006-04-15,2006,Ulster Rugby,1699.8
2006-05-05,2006,Ulster Rugby,1733.8
2006-05-12,2006,Ulster Rugby,1744.3
2006-05-19,2006,Ulster Rugby,1744.3
2006-05-26,2006,Ulster Rugby,1761.3
2021-09-24,2021,Ulster Rugby,1764.3
2021-10-02,2021,Ulster Rugby,1791.1
2021-10-08,2021,Ulster Rugby,1807.2
2021-10-15,2021,Ulster Rugby,1815.8
2021-10-23,2021,Ulster Rugby,1699.6
2021-11-27,2021,Ulster Rugby,1767.4
2021-12-04,2021,Ulster Rugby,1705.8
2021-12-11,2021,Ulster Rugby,1736.1
2021-12-17,2021,Ulster Rugby,1743.2
2022-01-08,2022,Ulster Rugby,1707.8
2022-01-16,2022,Ulster Rugby,1727.7
2022-01-22,2022,Ulster Rugby,1738.9
2022-01-28,2022,Ulster Rugby,1745.4
2022-02-04,2022,Ulster Rugby,1757.4
2022-02-20,2022,Ulster Rugby,1770.2
2022-03-04,2022,Ulster Rugby,1795.7
2022-03-12,2022,Ulster Rugby,1824.6
2022-03-26,2022,Ulster Rugby,1785.4
2022-04-02,2022,Ulster Rugby,1707.9
2022-04-09,2022,Ulster Rugby,1735.9
2022-04-16,2022,Ulster Rugby,1665.0
2022-04-22,2022,Ulster Rugby,1614.2
2022-04-30,2022,Ulster Rugby,1660.0
2022-05-20,2022,Ulster Rugby,1684.5
2022-06-03,2022,Ulster Rugby,1733.5
2022-06-11,2022,Ulster Rugby,1718.8
2022-09-17,2022,Ulster Rugby,1735.2
2022-09-24,2022,Ulster Rugby,1758.0
2022-09-30,2022,Ulster Rugby,1716.6
2022-10-08,2022,Ulster Rugby,1735.3
2022-10-15,2022,Ulster Rugby,1750.2
2022-10-29,2022,Ulster Rugby,1758.7
2022-11-25,2022,Ulster Rugby,1759.9
2022-12-03,2022,Ulster Rugby,1741.6
2022-12-11,2022,Ulster Rugby,1683.9
2022-12-17,2022,Ulster Rugby,1628.5
2022-12-23,2022,Ulster Rugby,1648.2
2023-01-01,2023,Ulster Rugby,1630.9
2023-01-07,2023,Ulster Rugby,1599.6
2023-01-14,2023,Ulster Rugby,1586.1
2023-01-21,2023,Ulster Rugby,1641.9
2023-01-27,2023,Ulster Rugby,1722.9
2023-02-17,2023,Ulster Rugby,1683.6
2023-02-25,2023,Ulster Rugby,1727.5
2023-03-04,2023,Ulster Rugby,1756.4
2023-03-25,2023,Ulster Rugby,1765.9
2023-04-01,2023,Ulster Rugby,1753.2
2023-04-14,2023,Ulster Rugby,1755.8
2023-04-21,2023,Ulster Rugby,1768.9
2023-05-05,2023,Ulster Rugby,1713.7
2023-10-21,2023,Ulster Rugby,1714.9
2023-10-29,2023,Ulster Rugby,1735.8
2023-11-04,2023,Ulster Rugby,1716.3
2023-11-10,2023,Ulster Rugby,1757.7
2023-11-17,2023,Ulster Rugby,1769.0
2023-11-25,2023,Ulster Rugby,1726.7
2023-12-02,2023,Ulster Rugby,1681.6
2023-12-09,2023,Ulster Rugby,1631.9
2023-12-16,2023,Ulster Rugby,1677.8
2023-12-22,2023,Ulster Rugby,1682.9
2024-01-01,2024,Ulster Rugby,1707.3
2024-01-13,2024,Ulster Rugby,1632.6
2024-01-20,2024,Ulster Rugby,1581.5
2024-02-18,2024,Ulster Rugby,1556.6
2024-03-02,2024,Ulster Rugby,1566.2
2024-03-23,2024,Ulster Rugby,1499.4
2024-03-30,2024,Ulster Rugby,1486.2
2024-04-19,2024,Ulster Rugby,1493.7
2024-04-26,2024,Ulster Rugby,1516.9
2024-05-11,2024,Ulster Rugby,1541.4
2024-05-18,2024,Ulster Rugby,1576.0
2024-06-01,2024,Ulster Rugby,1567.1
2024-06-08,2024,Ulster Rugby,1546.4
2024-09-21,2024,Ulster Rugby,1567.6
2024-09-28,2024,Ulster Rugby,1512.3
2024-10-05,2024,Ulster Rugby,1497.6
2024-10-12,2024,Ulster Rugby,1523.6
2024-10-18,2024,Ulster Rugby,1574.3
2024-10-26,2024,Ulster Rugby,1540.3
2024-11-29,2024,Ulster Rugby,1525.2
2024-12-08,2024,Ulster Rugby,1514.3
2024-12-14,2024,Ulster Rugby,1483.8
2024-12-20,2024,Ulster Rugby,1458.8
2024-12-28,2024,Ulster Rugby,1512.4
2025-01-11,2025,Ulster Rugby,1479.3
2025-01-17,2025,Ulster Rugby,1504.2
2025-01-26,2025,Ulster Rugby,1477.6
2025-02-15,2025,Ulster Rugby,1445.4
2025-03-01,2025,Ulster Rugby,1461.7
2025-03-22,2025,Ulster Rugby,1468.9
2025-03-28,2025,Ulster Rugby,1503.3
2025-04-06,2025,Ulster Rugby,1493.7
2025-04-19,2025,Ulster Rugby,1490.4
2025-04-26,2025,Ulster Rugby,1461.5
2025-05-09,2025,Ulster Rugby,1423.3
2025-05-16,2025,Ulster Rugby,1402.4
2025-09-26,2025,Ulster Rugby,1409.4
2025-10-11,2025,Ulster Rugby,1515.7
2025-10-18,2025,Ulster Rugby,1574.4
2025-10-25,2025,Ulster Rugby,1494.0
2025-11-28,2025,Ulster Rugby,1530.4
2025-12-19,2025,Ulster Rugby,1521.4
2025-12-27,2025,Ulster Rugby,1546.3
2026-01-02,2026,Ulster Rugby,1627.3
2026-01-24,2026,Ulster Rugby,1566.4
2026-01-31,2026,Ulster Rugby,1596.8
2024-09-07,2024,Union Bordeaux-Begles,1564.9
2024-09-14,2024,Union Bordeaux-Begles,1545.9
2024-11-23,2024,Union Bordeaux-Begles,1581.7
2024-11-30,2024,Union Bordeaux-Begles,1602.9
2024-12-08,2024,Union Bordeaux-Begles,1649.2
2024-12-14,2024,Union Bordeaux-Begles,1726.8
2024-12-21,2024,Union Bordeaux-Begles,1756.3
