,Year,Home_Team,Home_Score,Away_Score,Away_Team,Date,Home_Rating,Away_Rating,Margin,Home_Away_Draw,Prob_Home,Prob_Away,Home_Rating_Updated,Away_Rating_Updated
5281,2005,Tanzania,77,0,Burundi,9 Aug 2005,1340.809137,1235.219249,77,1.0,0.738,0.262,1385.629431,1189.370569
5282,2005,Barbados,25,13,Trinidad & T,10 Aug 2005,1443.646392,1675.906814,12,1.0,0.288,0.712,1516.035347,1601.964653
5283,2005,Guyana,97,0,St Lucia,10 Aug 2005,1350.353608,1489.093186,97,1.0,0.409,0.591,1458.411471,1380.588529
5284,2005,Solomon Is,7,45,PNG,13 Aug 2005,1527.549389,1517.340949,-38,0.0,0.62,0.38,1436.162169,1607.837831
5285,2005,Australia,13,30,New Zealand,13 Aug 2005,2411.92886,2538.061591,-17,0.0,0.426,0.574,2361.777137,2587.222863
5286,2005,Burundi,0,75,Mauritius,13 Aug 2005,1189.370569,1584.670963,-75,0.0,0.137,0.863,1165.293206,1607.706794
5287,2005,Barbados,87,0,St Lucia,13 Aug 2005,1516.035347,1380.588529,87,1.0,0.771,0.229,1556.981841,1339.018159
5288,2005,Trinidad & T,21,29,Guyana,13 Aug 2005,1601.964653,1458.411471,-8,0.0,0.778,0.222,1532.626613,1526.373387
5289,2005,PNG,97,3,Vanuatu,20 Aug 2005,1607.837831,1246.450611,94,1.0,0.925,0.075,1620.687817,1232.312183
5290,2005,Australia,19,22,South Africa,20 Aug 2005,2361.777137,2512.938409,-3,0.0,0.392,0.608,2339.24198,2533.75802
5291,2005,Uganda,20,9,Zimbabwe,20 Aug 2005,1377.241864,1474.758136,11,1.0,0.468,0.532,1429.842393,1421.157607
5292,2005,New Zealand,31,27,South Africa,27 Aug 2005,2587.222863,2533.75802,4,1.0,0.678,0.322,2607.754499,2512.245501
5293,2005,Uganda,5,13,Zimbabwe,27 Aug 2005,1429.842393,1421.157607,-8,0.0,0.617,0.383,1374.7585,1475.2415
5294,2005,New Zealand,34,24,Australia,3 Sep 2005,2607.754499,2339.24198,10,1.0,0.878,0.122,2618.689072,2327.310928
5295,2005,Cook Islands,37,12,PNG,3 Sep 2005,1692.664701,1620.687817,25,1.0,0.7,0.3,1731.120106,1580.879894
5296,2005,Madagascar,30,10,Ivory Coast,17 Sep 2005,1363.22773,1556.346369,20,1.0,0.336,0.664,1443.822668,1475.177332
5297,2005,Brazil,38,14,Peru,23 Sep 2005,1401.972677,1075.024867,24,1.0,0.91,0.09,1412.639559,1063.360441
5298,2005,Paraguay,82,8,Colombia,23 Sep 2005,1290.357663,904.762142,74,1.0,0.934,0.066,1301.352158,892.647842
5299,2005,Hungary,56,8,Bosnia & Her,24 Sep 2005,959.93723,878.068786,48,1.0,0.711,0.289,1004.052427,832.947573
5300,2005,Brazil,20,12,Venezuela,25 Sep 2005,1412.639559,1306.027323,8,1.0,0.739,0.261,1434.914683,1283.085317
5301,2005,Paraguay,68,13,Peru,25 Sep 2005,1301.352158,1063.360441,55,1.0,0.858,0.142,1323.797864,1040.202136
5302,2005,Colombia,16,17,Peru,28 Sep 2005,892.647842,1040.202136,-1,0.0,0.396,0.604,881.006658,1050.993342
5303,2005,Paraguay,94,7,Venezuela,28 Sep 2005,1323.797864,1283.085317,87,1.0,0.66,0.34,1383.93523,1222.06477
5304,2005,Brazil,64,0,Colombia,30 Sep 2005,1434.914683,881.006658,64,1.0,0.974,0.026,1438.374527,876.625473
5305,2005,Peru,20,19,Venezuela,30 Sep 2005,1050.993342,1222.06477,1,1.0,0.364,0.636,1067.637978,1204.362022
5306,2005,Luxembourg,12,39,Armenia,1 Oct 2005,1058.261692,1533.890011,-27,0.0,0.091,0.909,1045.878385,1545.121615
5307,2005,Namibia,55,17,Madagascar,1 Oct 2005,1779.977026,1443.822668,38,1.0,0.914,0.086,1791.570038,1430.429962
5308,2005,Bahamas,3,52,Barbados,1 Oct 2005,1408.954258,1556.981841,-49,0.0,0.396,0.604,1345.955158,1618.044842
5309,2005,Bosnia & Her,32,20,Serbia & Mon,2 Oct 2005,832.947573,1246.422869,12,1.0,0.124,0.876,921.865848,1156.134152
5310,2005,Colombia,7,24,Venezuela,2 Oct 2005,876.625473,1204.362022,-17,0.0,0.189,0.811,854.1402,1225.8598
5311,2005,Paraguay,45,8,Brazil,2 Oct 2005,1383.93523,1438.374527,37,1.0,0.529,0.471,1451.566625,1369.433375
5312,2005,Croatia,26,9,Serbia & Mon,8 Oct 2005,1427.06277,1156.134152,17,1.0,0.88,0.12,1440.877467,1142.122533
5313,2005,Slovenia,12,15,Hungary,8 Oct 2005,1120.549346,1004.052427,-3,0.0,0.75,0.25,1078.411562,1045.588438
5314,2005,Chile,38,22,Paraguay,8 Oct 2005,1429.726698,1451.566625,16,1.0,0.576,0.424,1477.083467,1402.916533
5315,2005,Brazil,13,57,Chile,13 Oct 2005,1369.433375,1477.083467,-44,0.0,0.453,0.547,1300.073376,1545.926624
5316,2005,Netherlands,20,8,Belgium,19 Oct 2005,1404.078513,1380.206503,12,1.0,0.639,0.361,1441.060101,1342.939899
5317,2005,Latvia,18,5,Sweden,22 Oct 2005,1196.936116,1142.234197,13,1.0,0.678,0.322,1230.031951,1107.968049
5318,2005,Kazakhstan,25,19,Sri Lanka,25 Oct 2005,1467.223602,1447.482018,6,1.0,0.633,0.367,1495.530767,1418.469233
5319,2005,Lithuania,65,12,Bulgaria,29 Oct 2005,1075.921487,857.476612,53,1.0,0.844,0.156,1099.918217,832.081783
5320,2005,Belgium,26,20,Croatia,29 Oct 2005,1342.939899,1440.877467,6,1.0,0.467,0.533,1383.492051,1398.507949
5321,2005,Luxembourg,19,3,Israel,29 Oct 2005,1045.878385,887.109989,16,1.0,0.793,0.207,1068.487165,863.512835
5322,2005,Malta,0,43,Germany,29 Oct 2005,1267.629412,1615.390159,-43,0.0,0.172,0.828,1240.956916,1641.043084
5323,2005,Norway,43,3,Azerbaijan,29 Oct 2005,852.362208,1383.931214,40,1.0,0.068,0.932,990.563281,1244.436719
5324,2005,Poland,18,14,Andorra,29 Oct 2005,1469.577131,1206.765803,4,1.0,0.875,0.125,1477.046036,1197.953964
5325,2005,Japan,44,29,Spain,5 Nov 2005,1691.287682,1422.0,15,1.0,0.879,0.121,1704.447422,1408.552578
5326,2005,Denmark,14,16,Sweden,5 Nov 2005,1298.370588,1107.968049,-2,0.0,0.822,0.178,1261.880095,1143.119905
5327,2005,Ukraine,8,47,Czechia,5 Nov 2005,1351.030499,1485.268019,-39,0.0,0.416,0.584,1289.627251,1546.372749
5328,2005,Netherlands,36,12,Botswana,5 Nov 2005,1441.060101,1500.270793,24,1.0,0.523,0.477,1502.413632,1438.586368
5329,2005,Serbia & Mon,3,16,Malta,5 Nov 2005,1142.122533,1240.956916,-13,0.0,0.467,0.533,1092.706353,1289.293647
5330,2005,Portugal,31,18,Chile,5 Nov 2005,1739.389995,1545.926624,13,1.0,0.825,0.175,1757.500104,1526.499896
5331,2005,Wales,3,41,New Zealand,5 Nov 2005,2307.191173,2618.689072,-38,0.0,0.204,0.796,2277.02693,2647.97307
5332,2005,France,26,16,Australia,5 Nov 2005,2272.161034,2327.310928,10,1.0,0.529,0.471,2317.19909,2281.80091
5333,2005,Argentina,23,34,South Africa,5 Nov 2005,2085.675339,2512.245501,-11,0.0,0.116,0.884,2073.419109,2523.580891
5334,2005,Morocco,49,0,Namibia,6 Nov 2005,1767.476823,1791.570038,49,1.0,0.573,0.427,1833.832916,1724.167084
5335,2005,Arabian Gulf,24,22,China,11 Nov 2005,1366.967818,1419.399477,2,1.0,0.532,0.468,1386.582204,1398.417796
5336,2005,Wales,11,10,Fiji,11 Nov 2005,2277.02693,1879.791112,1,1.0,0.938,0.062,2278.708368,1877.291632
5337,2005,Sri Lanka,24,12,Kazakhstan,12 Nov 2005,1418.469233,1495.530767,12,1.0,0.497,0.503,1469.59442,1443.40558
5338,2005,Armenia,57,17,Bulgaria,12 Nov 2005,1545.121615,832.081783,40,1.0,0.989,0.011,1546.574091,830.425909
5339,2005,Azerbaijan,7,37,Israel,12 Nov 2005,1244.436719,863.512835,-30,0.0,0.932,0.068,1115.969483,991.030517
5340,2005,Georgia,29,6,Chile,12 Nov 2005,1712.731981,1526.499896,23,1.0,0.818,0.182,1735.137473,1502.862527
5341,2005,Russia,52,12,Czechia,12 Nov 2005,1467.969501,1546.372749,40,1.0,0.494,0.506,1542.126878,1470.873122
5342,2005,Moldova,30,27,Netherlands,12 Nov 2005,1425.809279,1502.413632,3,1.0,0.497,0.503,1452.885561,1474.114439
5343,2005,Bosnia & Her,7,20,Luxembourg,12 Nov 2005,921.865848,1068.487165,-13,0.0,0.398,0.602,878.998995,1110.001005
5344,2005,Germany,108,0,Serbia & Mon,12 Nov 2005,1641.043084,1092.706353,108,1.0,0.973,0.027,1646.027721,1086.972279
5345,2005,Italy,48,0,Tonga,12 Nov 2005,1798.599676,1562.844268,48,1.0,0.857,0.143,1820.260349,1539.739651
5346,2005,England,26,16,Australia,12 Nov 2005,2303.295692,2281.80091,10,1.0,0.636,0.364,2337.901662,2246.098338
5347,2005,Ireland,7,45,New Zealand,12 Nov 2005,2249.712318,2647.97307,-38,0.0,0.135,0.865,2229.242403,2666.757597
5348,2005,Portugal,20,6,Uruguay,12 Nov 2005,1757.500104,1762.431166,14,1.0,0.599,0.401,1800.390223,1718.609777
5349,2005,France,50,6,Canada,12 Nov 2005,2317.19909,1688.961809,44,1.0,0.983,0.017,2319.599749,1685.400251
5350,2005,Scotland,19,23,Argentina,12 Nov 2005,1923.920426,2073.419109,-4,0.0,0.394,0.606,1897.651339,2098.348661
5351,2005,Spain,68,12,Poland,13 Nov 2005,1408.552578,1477.046036,56,1.0,0.509,0.491,1487.46412,1397.53588
5352,2005,Romania,22,20,Canada,19 Nov 2005,1689.610005,1685.400251,2,1.0,0.612,0.388,1706.058815,1667.941185
5353,2005,Moldova,7,40,Spain,19 Nov 2005,1452.885561,1487.46412,-33,0.0,0.557,0.443,1373.392826,1565.607174
5354,2005,France,43,8,Tonga,19 Nov 2005,2319.599749,1539.739651,35,1.0,0.993,0.007,2320.036388,1537.963612
5355,2005,Italy,22,39,Argentina,19 Nov 2005,1820.260349,2098.348661,-17,0.0,0.237,0.763,1792.579425,2125.420575
5356,2005,England,19,23,New Zealand,19 Nov 2005,2337.901662,2666.757597,-4,0.0,0.188,0.812,2324.884579,2678.115421
5357,2005,Ireland,14,30,Australia,19 Nov 2005,2229.242403,2246.098338,-16,0.0,0.583,0.417,2162.968214,2312.031786
5358,2005,Portugal,17,26,Fiji,19 Nov 2005,1800.390223,1877.291632,-9,0.0,0.497,0.503,1754.21327,1922.78673
5359,2005,Wales,16,33,South Africa,19 Nov 2005,2278.708368,2523.580891,-17,0.0,0.273,0.727,2246.41098,2554.58902
5360,2005,Scotland,18,11,Samoa,20 Nov 2005,1897.651339,1862.208888,7,1.0,0.653,0.347,1925.840568,1833.159432
5361,2005,Ireland,43,12,Romania,26 Nov 2005,2162.968214,1706.058815,31,1.0,0.955,0.045,2168.226028,1699.773972
5362,2005,Bulgaria,27,14,Slovenia,26 Nov 2005,830.425909,1078.411562,13,1.0,0.27,0.73,907.102519,1000.897481
5363,2005,Israel,15,17,Norway,26 Nov 2005,991.030517,990.563281,-2,0.0,0.608,0.392,964.299257,1016.700743
5364,2005,Latvia,42,6,Switzerland,26 Nov 2005,1230.031951,1360.0,36,1.0,0.422,0.578,1313.562134,1276.437866
5365,2005,Italy,23,8,Fiji,26 Nov 2005,1792.579425,1922.78673,15,1.0,0.422,0.578,1856.161921,1857.838079
5366,2005,Madagascar,6,43,Morocco,26 Nov 2005,1430.429962,1833.832916,-37,0.0,0.131,0.869,1410.865852,1852.134148
5367,2005,Netherlands,51,0,Andorra,26 Nov 2005,1474.114439,1197.953964,51,1.0,0.884,0.116,1492.401909,1178.598091
5368,2005,England,40,3,Samoa,26 Nov 2005,2324.884579,1833.159432,37,1.0,0.963,0.037,2329.386431,1827.613569
5369,2005,Scotland,10,29,New Zealand,26 Nov 2005,1925.840568,2678.115421,-19,0.0,0.02,0.98,1922.628221,2680.371779
5370,2005,Wales,24,22,Australia,26 Nov 2005,2246.41098,2312.031786,2,1.0,0.513,0.487,2267.40295,2290.59705
5371,2005,France,26,20,South Africa,26 Nov 2005,2320.036388,2554.58902,6,1.0,0.286,0.714,2375.592155,2498.407845
5372,2005,Switzerland,8,7,Denmark,3 Dec 2005,1276.437866,1261.880095,1,1.0,0.627,0.373,1286.348907,1250.651093
5373,2005,Argentina,12,28,Samoa,3 Dec 2005,2125.420575,1827.613569,-16,0.0,0.895,0.105,2023.561737,1928.438263
5374,2006,Georgia,46,19,Russia,4 Feb 2006,1735.137473,1542.126878,27,1.0,0.824,0.176,1758.470266,1518.529734
5375,2006,Ireland,26,16,Italy,4 Feb 2006,2168.226028,1856.161921,10,1.0,0.903,0.097,2177.327847,1846.672153
5376,2006,England,47,13,Wales,4 Feb 2006,2329.386431,2267.40295,34,1.0,0.688,0.312,2373.428837,2222.571163
5377,2006,Scotland,20,16,France,5 Feb 2006,1922.628221,2375.592155,4,1.0,0.102,0.898,1979.836335,2317.163665
5378,2006,France,43,31,Ireland,11 Feb 2006,2317.163665,2177.327847,12,1.0,0.775,0.225,2340.063092,2153.936908
5379,2006,Italy,16,31,England,11 Feb 2006,1846.672153,2373.428837,-15,0.0,0.069,0.931,1838.343005,2380.656995
5380,2006,Wales,28,18,Scotland,12 Feb 2006,2222.571163,1979.836335,10,1.0,0.862,0.138,2235.248536,1965.751464
5381,2006,Romania,35,10,Georgia,25 Feb 2006,1699.773972,1758.470266,25,1.0,0.523,0.477,1761.161932,1695.838068
5382,2006,France,37,12,Italy,25 Feb 2006,2340.063092,1838.343005,25,1.0,0.965,0.035,2344.538778,1833.461222
5383,2006,Portugal,19,19,Russia,25 Feb 2006,1754.21327,1518.529734,0,0.5,0.857,0.143,1754.0,1518.0
5384,2006,Scotland,18,12,England,25 Feb 2006,1965.751464,2380.656995,6,1.0,0.124,0.876,2033.225876,2311.774124
5385,2006,Ireland,31,5,Wales,26 Feb 2006,2153.936908,2235.248536,26,1.0,0.49,0.51,2220.245239,2167.754761
5386,2006,Georgia,40,0,Portugal,11 Mar 2006,1695.838068,1754.0,40,1.0,0.523,0.477,1765.852049,1683.147951
5387,2006,Wales,18,18,Italy,11 Mar 2006,2167.754761,1833.461222,0,0.5,0.913,0.087,2167.0,1833.0
5388,2006,Andorra,0,31,Spain,11 Mar 2006,1178.598091,1565.607174,-31,0.0,0.142,0.858,1158.261528,1584.738472
5389,2006,Czechia,3,50,Romania,11 Mar 2006,1470.873122,1761.161932,-47,0.0,0.224,0.776,1435.329271,1795.670729
5390,2006,Ireland,15,9,Scotland,11 Mar 2006,2220.245239,2033.225876,6,1.0,0.819,0.181,2234.100393,2018.899607
5391,2006,France,31,6,England,12 Mar 2006,2344.538778,2311.774124,25,1.0,0.651,0.349,2389.528321,2265.471679
5392,2006,Italy,10,13,Scotland,18 Mar 2006,1833.0,2018.899607,-3,0.0,0.347,0.653,1813.767598,2037.232402
5393,2006,Portugal,3,27,Romania,18 Mar 2006,1683.147951,1795.670729,-24,0.0,0.447,0.553,1625.449763,1852.550237
5394,2006,Wales,16,21,France,18 Mar 2006,2167.0,2389.528321,-5,0.0,0.3,0.7,2145.478451,2410.521549
5395,2006,England,24,28,Ireland,18 Mar 2006,2265.471679,2234.100393,-4,0.0,0.648,0.352,2223.290074,2275.709926
5396,2006,Burkina Faso,5,3,Mali,24 Mar 2006,1488.64605,1507.35395,2,1.0,0.58,0.42,1506.459751,1488.540249
5397,2006,Niger,23,0,Chad,24 Mar 2006,1500.0,1500,23,1.0,0.606,0.394,1550.044704,1449.955296
5398,2006,Chad,5,12,Mali,26 Mar 2006,1449.955296,1488.540249,-7,0.0,0.552,0.448,1403.119396,1533.880604
5399,2006,Niger,17,5,Burkina Faso,26 Mar 2006,1550.044704,1506.459751,12,1.0,0.665,0.335,1584.37974,1471.62026
5400,2006,Burkina Faso,32,0,Chad,28 Mar 2006,1471.62026,1403.119396,32,1.0,0.695,0.305,1513.66246,1360.33754
5401,2006,Niger,15,0,Mali,28 Mar 2006,1584.37974,1533.880604,15,1.0,0.674,0.326,1620.173664,1496.826336
5402,2006,Denmark,0,8,Latvia,1 Apr 2006,1250.651093,1313.562134,-8,0.0,0.517,0.483,1204.539036,1358.460964
5403,2006,Denmark,16,5,Austria,8 Apr 2006,1204.539036,1152.738308,11,1.0,0.675,0.325,1236.294652,1119.705348
5404,2006,Poland,13,27,Moldova,8 Apr 2006,1397.53588,1373.392826,-14,0.0,0.639,0.361,1327.81937,1442.18063
5405,2006,Serbia & Mon,15,36,Belgium,8 Apr 2006,1086.972279,1383.492051,-21,0.0,0.218,0.782,1059.051318,1409.948682
5406,2006,Senegal,20,16,Cameroon,8 Apr 2006,1498.648858,1510.617516,4,1.0,0.59,0.41,1524.413004,1483.586996
5407,2006,Malta,26,15,Croatia,15 Apr 2006,1289.293647,1398.507949,11,1.0,0.451,0.549,1343.548539,1343.451461
5408,2006,Japan,82,9,Arabian Gulf,16 Apr 2006,1704.447422,1386.582204,73,1.0,0.906,0.094,1720.228023,1369.771977
5409,2006,Bulgaria,5,22,Hungary,22 Apr 2006,907.102519,1045.588438,-17,0.0,0.41,0.59,859.557443,1092.442557
5410,2006,Belgium,24,0,Malta,22 Apr 2006,1409.948682,1343.548539,24,1.0,0.692,0.308,1448.589959,1303.410041
5411,2006,Croatia,15,25,Germany,22 Apr 2006,1343.451461,1646.027721,-10,0.0,0.212,0.788,1322.653498,1666.346502
5412,2006,Netherlands,22,20,Poland,22 Apr 2006,1492.401909,1327.81937,2,1.0,0.799,0.201,1500.819897,1318.180103
5413,2006,Sweden,35,3,Switzerland,22 Apr 2006,1143.119905,1286.348907,32,1.0,0.403,0.597,1226.452067,1202.547933
5414,2006,Japan,50,14,Korea,23 Apr 2006,1720.228023,1701.0092,36,1.0,0.632,0.368,1773.13622,1647.86378
5415,2006,Sri Lanka,30,0,China,29 Apr 2006,1469.59442,1398.417796,30,1.0,0.699,0.301,1510.39836,1356.60164
5416,2006,Azerbaijan,3,31,Luxembourg,29 Apr 2006,1115.969483,1110.001005,-28,0.0,0.613,0.387,1032.423971,1192.576029
5417,2006,Ukraine,12,32,Georgia,29 Apr 2006,1289.627251,1765.852049,-20,0.0,0.09,0.91,1277.982707,1776.017293
5418,2006,Austria,3,11,Sweden,29 Apr 2006,1119.705348,1226.452067,-8,0.0,0.454,0.546,1079.089873,1265.910127
5419,2006,Germany,33,15,Belgium,29 Apr 2006,1666.346502,1448.589959,18,1.0,0.844,0.156,1684.393197,1429.606803
5420,2006,Hungary,13,24,Armenia,29 Apr 2006,1092.442557,1546.574091,-11,0.0,0.101,0.899,1081.916971,1556.083029
5421,2006,Spain,24,13,Netherlands,29 Apr 2006,1584.738472,1500.819897,11,1.0,0.714,0.286,1612.41396,1471.58604
5422,2006,Arabian Gulf,20,5,Korea,5 May 2006,1369.771977,1647.86378,15,1.0,0.237,0.763,1453.626876,1562.373124
5423,2006,Israel,42,0,Bosnia & Her,6 May 2006,964.299257,878.998995,42,1.0,0.716,0.284,1006.655097,835.344903
5424,2006,Andorra,16,23,Moldova,6 May 2006,1158.261528,1442.18063,-7,0.0,0.231,0.769,1138.787576,1461.212424
5425,2006,Austria,3,17,Switzerland,6 May 2006,1079.089873,1202.547933,-14,0.0,0.431,0.569,1032.271453,1248.728547
5426,2006,Luxembourg,8,25,Norway,6 May 2006,1192.576029,1016.700743,-17,0.0,0.809,0.191,1098.469813,1109.530187
5427,2006,Slovenia,22,0,Lithuania,6 May 2006,1000.897481,1099.918217,22,1.0,0.466,0.534,1067.036954,1031.963046
5428,2006,Armenia,42,6,Slovenia,13 May 2006,1556.083029,1067.036954,36,1.0,0.963,0.037,1561.40654,1061.59346
5429,2006,Bosnia & Her,28,7,Azerbaijan,13 May 2006,835.344903,1032.423971,21,1.0,0.331,0.669,917.691261,949.308739
5430,2006,Germany,18,6,Spain,13 May 2006,1684.393197,1612.41396,12,1.0,0.7,0.3,1714.797458,1581.202542
5431,2006,Portugal,52,14,Ukraine,13 May 2006,1625.449763,1277.982707,38,1.0,0.919,0.081,1636.798561,1265.201439
5432,2006,Japan,32,7,Georgia,14 May 2006,1773.13622,1776.017293,25,1.0,0.602,0.398,1824.843479,1724.156521
5433,2006,Hong Kong,45,14,Sri Lanka,14 May 2006,1466.9908,1510.39836,31,1.0,0.544,0.456,1529.143906,1446.856094
5434,2006,Greece,12,17,Finland,14 May 2006,1500,525.637792,-5,0.0,0.998,0.002,1428.531508,596.468492
5435,2006,Guam,14,18,Philippines,20 May 2006,1285.107726,1500,-4,0.0,0.309,0.691,1265.119094,1519.880906
5436,2006,Latvia,18,7,Austria,20 May 2006,1358.460964,1032.271453,11,1.0,0.91,0.09,1366.985503,1023.014497
5437,2006,Czechia,10,18,Portugal,20 May 2006,1435.329271,1636.798561,-8,0.0,0.326,0.674,1406.323991,1664.676009
5438,2006,China,7,23,Hong Kong,21 May 2006,1356.60164,1529.143906,-16,0.0,0.363,0.637,1314.902889,1570.097111
5439,2006,Finland,27,0,Greece,27 May 2006,596.468492,1428.531508,27,1.0,0.013,0.987,727.660875,1296.339125
5440,2006,Ukraine,12,55,Russia,27 May 2006,1265.201439,1518.0,-43,0.0,0.264,0.736,1225.011832,1557.988168
5441,2006,Hungary,17,23,Lithuania,27 May 2006,1081.916971,1031.963046,-6,0.0,0.673,0.327,1028.662474,1083.337526
5442,2006,Spain,36,10,Germany,27 May 2006,1581.202542,1714.797458,26,1.0,0.417,0.583,1657.82539,1637.17461
5443,2006,Namibia,84,12,Kenya,27 May 2006,1724.167084,1538.497202,72,1.0,0.818,0.182,1755.23622,1506.76378
5444,2006,Reunion,48,0,Mayotte,30 May 2006,1500,1500,48,1.0,0.606,0.394,1561.28436,1438.71564
5445,2006,Botswana,15,20,Mauritius,30 May 2006,1438.586368,1607.706794,-5,0.0,0.368,0.632,1411.627152,1633.372848
5446,2006,Mauritius,20,13,Mayotte,1 Jun 2006,1633.372848,1438.71564,7,1.0,0.826,0.174,1647.508047,1423.491953
5447,2006,Reunion,17,3,Botswana,1 Jun 2006,1561.28436,1411.627152,14,1.0,0.785,0.215,1584.280303,1387.719697
5448,2006,Ukraine,0,58,Romania,3 Jun 2006,1225.011832,1852.550237,-58,0.0,0.04,0.96,1218.470162,1858.529838
5449,2006,Norway,35,25,Bosnia & Her,3 Jun 2006,1109.530187,917.691261,10,1.0,0.823,0.177,1125.969753,900.030247
5450,2006,Botswana,0,48,Mayotte,3 Jun 2006,1387.719697,1423.491953,-48,0.0,0.556,0.444,1300.467288,1509.532712
5451,2006,Morocco,36,3,Uganda,3 Jun 2006,1852.134148,1374.7585,33,1.0,0.96,0.04,1857.611353,1368.388647
5452,2006,Reunion,25,0,Mauritius,3 Jun 2006,1584.280303,1647.508047,25,1.0,0.517,0.483,1646.911225,1584.088775
5453,2006,Japan,16,57,Tonga,4 Jun 2006,1824.843479,1537.963612,-41,0.0,0.889,0.111,1691.087292,1669.912708
5454,2006,Lithuania,3,18,Armenia,4 Jun 2006,1083.337526,1561.40654,-15,0.0,0.089,0.911,1073.071324,1570.928676
5455,2006,India,20,61,Malaysia,5 Jun 2006,1003.0,988.892274,-41,0.0,0.627,0.373,909.315026,1081.684974
5456,2006,Guam,22,27,Pakistan,7 Jun 2006,1265.119094,1203.335442,-5,0.0,0.688,0.312,1215.732273,1252.267727
5457,2006,Thailand,50,28,India,7 Jun 2006,1143.748632,909.315026,22,1.0,0.856,0.144,1161.112025,890.887975
5458,2006,Singapore,0,29,Kazakhstan,8 Jun 2006,1393.517982,1443.40558,-29,0.0,0.536,0.464,1320.092147,1515.907853
5459,2006,Thailand,27,36,Malaysia,9 Jun 2006,1161.112025,1081.684974,-9,0.0,0.709,0.291,1095.678456,1146.321544
5460,2006,Philippines,3,24,Pakistan,10 Jun 2006,1519.880906,1252.267727,-21,0.0,0.877,0.123,1410.545025,1360.454975
5461,2006,New Zealand,34,23,Ireland,10 Jun 2006,2680.371779,2275.709926,11,1.0,0.941,0.059,2685.8969,2269.1031
5462,2006,Russia,25,24,Romania,10 Jun 2006,1557.988168,1858.529838,1,1.0,0.214,0.786,1578.798121,1836.201879
5463,2006,Fiji,23,24,Tonga,10 Jun 2006,1857.838079,1669.912708,-1,0.0,0.82,0.18,1834.281194,1691.718806
5464,2006,Czechia,3,24,Georgia,10 Jun 2006,1406.323991,1724.156521,-21,0.0,0.198,0.802,1381.511806,1748.488194
5465,2006,Kenya,25,21,Tunisia,10 Jun 2006,1506.76378,1387.488807,4,1.0,0.753,0.247,1521.872736,1371.127264
5466,2006,South Africa,36,16,Scotland,10 Jun 2006,2498.407845,2037.232402,20,1.0,0.956,0.044,2503.320939,2031.679061
5467,2006,Japan,6,52,Italy,11 Jun 2006,1691.087292,1813.767598,-46,0.0,0.433,0.567,1624.346613,1879.653387
5468,2006,C Taipai,20,18,Kazakhstan,11 Jun 2006,1261.032182,1515.907853,2,1.0,0.263,0.737,1293.393839,1482.606161
5469,2006,Australia,34,3,England,11 Jun 2006,2290.59705,2223.290074,31,1.0,0.694,0.306,2332.456396,2180.543604
5470,2006,Argentina,27,25,Wales,11 Jun 2006,2023.561737,2145.478451,2,1.0,0.433,0.567,2047.928107,2120.071893
5471,2006,Portugal,17,37,Russia,13 Jun 2006,1664.676009,1578.798121,-20,0.0,0.716,0.284,1576.770442,1665.229558
5472,2006,Singapore,34,22,C Taipai,14 Jun 2006,1320.092147,1293.393839,12,1.0,0.643,0.357,1356.65216,1256.34784
5473,2006,Samoa,53,9,Japan,17 Jun 2006,1928.438263,1624.346613,44,1.0,0.899,0.101,1943.435139,1608.564861
5474,2006,Fiji,29,18,Italy,17 Jun 2006,1834.281194,1879.653387,11,1.0,0.543,0.457,1879.415706,1833.584294
5475,2006,New Zealand,27,17,Ireland,17 Jun 2006,2685.8969,2269.1031,10,1.0,0.944,0.056,2690.360767,2263.639233
5476,2006,Australia,43,18,England,17 Jun 2006,2332.456396,2180.543604,25,1.0,0.787,0.213,2359.756527,2152.243473
5477,2006,South Africa,29,15,Scotland,17 Jun 2006,2503.320939,2031.679061,14,1.0,0.959,0.041,2507.45442,2026.54558
5478,2006,Ivory Coast,9,9,Morocco,17 Jun 2006,1475.177332,1857.611353,0,0.5,0.146,0.854,1475.0,1857.0
5479,2006,Romania,14,62,France,17 Jun 2006,1836.201879,2410.521549,-48,0.0,0.054,0.946,1827.663276,2418.336724
5480,2006,Argentina,45,27,Wales,17 Jun 2006,2047.928107,2120.071893,18,1.0,0.503,0.497,2105.549639,2061.450361
5481,2006,Canada,33,18,USA,17 Jun 2006,1667.941185,1741.038191,15,1.0,0.501,0.499,1722.2921,1685.7079
5482,2006,Fiji,23,20,Samoa,24 Jun 2006,1879.415706,1943.435139,3,1.0,0.516,0.484,1905.847977,1916.152023
5483,2006,Australia,37,15,Ireland,24 Jun 2006,2359.756527,2263.639233,22,1.0,0.728,0.272,2393.110681,2228.889319
5484,2006,South Africa,26,36,France,24 Jun 2006,2507.45442,2418.336724,-10,0.0,0.72,0.28,2437.962187,2487.037813
5485,2006,Barbados,3,69,Canada,24 Jun 2006,1618.044842,1722.2921,-66,0.0,0.458,0.542,1540.906179,1799.093821
5486,2006,Argentina,19,25,New Zealand,24 Jun 2006,2105.549639,2690.360767,-6,0.0,0.05,0.95,2101.074496,2693.925504
5487,2006,Cook Islands,10,77,Tonga,24 Jun 2006,1731.120106,1691.718806,-67,0.0,0.66,0.34,1619.670445,1802.329555
5488,2006,Cambodia,30,7,Indonesia,27 Jun 2006,1410.547735,1500,23,1.0,0.478,0.522,1476.304826,1433.695174
