Year,Home_Team,Home_Score,Away_Score,Away_Team,Date,Margin,Home_Away_Draw,Prob_Home,Prob_Away,Home_Rating_Updated,Away_Rating_Updated
1988,France,25,6,Ireland,2/20/1988,19,1.0,0.8,0.2,2120.117738,1906.02408
1988,Wales,25,20,Scotland,2/20/1988,5,1.0,0.776,0.224,2084.699526,1912.180018
1988,Portugal,16,9,Netherlands,2/21/1988,7,1.0,0.68,0.32,1340.570102,1231.115439
1988,Scotland,6,9,England,3/5/1988,-3,0.0,0.719,0.281,1872.337722,1864.117247
1988,Ireland,9,12,Wales,3/5/1988,-3,0.0,0.355,0.645,1886.331932,2104.391674
1988,Wales,9,10,France,3/19/1988,-1,0.0,0.584,0.416,2088.187582,2136.32183
1988,England,35,3,Ireland,3/19/1988,32,1.0,0.575,0.425,1923.499953,1826.949226
1988,Italy,3,12,Romania,4/2/1988,-9,0.0,0.52,0.48,1641.647057,1798.587855
1988,Portugal,13,9,West Germany,4/17/1988,4,1.0,0.671,0.329,1361.742131,1270.527759
1988,Romania,16,7,Spain,4/17/1988,9,1.0,0.953,0.047,1802.872064,1344.691213
1988,Czechoslovakia,18,9,Tunisia,4/23/1988,9,1.0,0.568,0.432,1471.949107,1419.962377
1988,USSR,12,7,Spain,4/23/1988,5,1.0,0.936,0.064,1740.670356,1340.115128
1988,Yugoslavia,9,22,Portugal,5/8/1988,-13,0.0,0.524,0.476,1248.233906,1417.076182
1988,Mashonaland,12,16,Scotland,5/14/1988,-4,0.0,0.193,0.807,1536.104639,1884.749014
1988,Poland,18,9,Czechoslovakia,5/15/1988,9,1.0,0.549,0.451,1472.441267,1430.381639
1988,Queensland Country,7,39,England,5/17/1988,-32,0.0,0.026,0.974,1218.557771,1927.203643
1988,Waikato,28,19,Wales,5/18/1988,9,1.0,0.079,0.921,1672.174615,2003.359283
1988,Goshawks,6,48,Scotland,5/18/1988,-42,0.0,0.144,0.856,1478.33963,1906.409384
1988,Zimbabwe,10,31,Scotland,5/21/1988,-21,0.0,0.073,0.927,1380.246444,1915.406855
1988,Czechoslovakia,15,0,Morocco,5/21/1988,15,1.0,0.7,0.3,1463.624305,1324.781532
1988,Wellington,38,22,Wales,5/21/1988,16,1.0,0.176,0.824,1753.407583,1909.928551
1988,USSR,17,10,France A,5/22/1988,7,1.0,0.53,0.47,1779.776028,1755.804415
1988,Queensland,18,22,England,5/22/1988,-4,0.0,0.54,0.46,1845.231215,1961.959732
1988,Otago,13,15,Wales,5/24/1988,-2,0.0,0.305,0.695,1678.266782,1923.323669
1988,Queensland B,7,19,England,5/25/1988,-12,0.0,0.094,0.906,1483.535257,1971.598153
1988,Mashonaland County Districts,6,53,Scotland,5/25/1988,-47,0.0,0.124,0.876,1480.867101,1934.539754
1988,Zimbabwe,7,34,Scotland,5/28/1988,-27,0.0,0.06,0.94,1372.302158,1942.48404
1988,New Zealand,52,3,Wales,5/28/1988,49,1.0,0.959,0.041,2400.327761,1916.835953
1988,Australia,22,16,England,5/29/1988,6,1.0,0.761,0.239,2116.395222,1953.000009
1988,South Australia,10,37,England,6/1/1988,-27,0.0,0.035,0.965,1299.057595,1957.718133
1988,Hawke's Bay,18,45,Wales,6/1/1988,-27,0.0,0.079,0.921,1404.625263,1927.368339
1988,Taranaki,13,13,Wales,6/4/1988,0,0.5,0.117,0.883,1500.672898,1927.368339
1988,San Isidro,16,16,France,6/4/1988,0,0.5,0.035,0.965,1482.794776,2136.32183
1988,New South Wales,23,12,England,6/5/1988,11,1.0,0.369,0.631,1852.369306,1895.010981
1988,North Auckland,27,9,Wales,6/7/1988,18,1.0,0.206,0.794,1711.578758,1833.834369
1988,Tucumán RC,18,18,France,6/7/1988,0,0.5,0.036,0.964,1492.171367,2136.32183
1988,New South Wales B,9,25,England,6/8/1988,-16,0.0,0.103,0.897,1432.747311,1906.713433
1988,Buenos Aires,0,82,France,6/11/1988,-82,0.0,0.033,0.967,1470.873364,2142.229869
1988,New Zealand,54,9,Wales,6/11/1988,45,1.0,0.976,0.024,2404.047396,1830.114734
1988,Australia,28,8,England,6/12/1988,20,1.0,0.837,0.163,2136.194845,1886.91381
1988,Select XV,19,36,France,6/15/1988,-17,0.0,0.037,0.963,1495.745525,2146.484344
1988,Fiji,12,25,England,6/16/1988,-13,0.0,0.324,0.676,1649.768109,1921.094246
1988,Argentina,15,18,France,6/18/1988,-3,0.0,0.209,0.791,1828.618323,2158.073408
1988,Western Australia,3,60,New Zealand,6/19/1988,-57,0.0,0.004,0.996,1366.903059,2404.686181
1988,Rosario,9,42,France,6/21/1988,-33,0.0,0.023,0.977,1431.233008,2161.369126
1988,Randwick,9,25,New Zealand,6/22/1988,-16,0.0,0.008,0.992,1499.052296,2405.633885
1988,Argentina,18,6,France,6/25/1988,12,1.0,0.185,0.815,1912.273566,2077.713883
1988,Australia B,4,28,New Zealand,6/26/1988,-24,0.0,0.008,0.992,1498.929102,2406.704783
1988,Paraguay,12,106,France,6/27/1988,-94,0.0,0.004,0.996,1049.678585,2078.469207
1988,New South Wales Country,4,29,New Zealand,6/29/1988,-25,0.0,0.007,0.993,1460.437509,2407.568404
1988,Australia,7,32,New Zealand,7/3/1988,-25,0.0,0.244,0.756,2104.377455,2439.385794
1988,ACT,3,16,New Zealand,7/6/1988,-13,0.0,0.013,0.987,1617.128452,2440.808855
1988,Queensland,12,27,New Zealand,7/10/1988,-15,0.0,0.048,0.952,1839.952716,2446.087354
1988,Queensland B,3,39,New Zealand,7/13/1988,-36,0.0,0.006,0.994,1482.667543,2446.955068
1988,Australia,19,19,New Zealand,7/16/1988,0,0.5,0.176,0.824,2104.377455,2446.955068
1988,New South Wales B,9,45,New Zealand,7/20/1988,-36,0.0,0.004,0.996,1432.101791,2447.600588
1988,New South Wales,6,42,New Zealand,7/23/1988,-36,0.0,0.048,0.952,1845.481717,2454.488177
1988,Victoria,8,84,New Zealand,7/26/1988,-76,0.0,0.002,0.998,1277.389073,2454.793584
1988,Australia,9,30,New Zealand,7/30/1988,-21,0.0,0.17,0.83,2083.348489,2475.82255
1988,USSR,13,10,USSR A,9/16/1988,3,1.0,0.915,0.085,1784.492938,1437.47116
1988,Romania,7,17,USA,9/17/1988,-10,0.0,0.765,0.235,1729.496838,1746.035331
1988,USSR,18,28,Romania,9/20/1988,-10,0.0,0.679,0.321,1719.394714,1794.595062
1988,USSR,31,16,USA,9/25/1988,15,1.0,0.569,0.431,1767.174641,1698.255404
1988,Welsh Counties Under-23,18,19,Samoa,10/11/1988,-1,0.0,0.835,0.165,1476.869246,1317.055115
1988,Newbridge,15,16,Samoa,10/15/1988,-1,0.0,0.789,0.211,1449.491846,1338.930243
1988,London,21,10,Australia,10/15/1988,11,1.0,0.053,0.947,1600.754283,1989.154464
1988,CS Bourgoin-Jallieu,18,15,Argentina,10/18/1988,3,1.0,0.125,0.875,1548.510043,1863.763523
1988,North Wales,12,24,Samoa,10/19/1988,-12,0.0,0.821,0.179,1444.101003,1423.118002
1988,Northern Division,15,9,Australia,10/19/1988,6,1.0,0.243,0.757,1775.675973,1930.216865
1988,England B,9,37,Australia,10/22/1988,-28,0.0,0.115,0.885,1484.561652,1945.655213
1988,Bridgend,21,17,Samoa,10/22/1988,4,1.0,0.703,0.297,1516.644799,1403.978808
1988,Auvergne,23,19,Argentina,10/22/1988,4,1.0,0.159,0.841,1554.128678,1809.634845
1988,USSR,23,9,Romania,10/23/1988,14,1.0,0.568,0.432,1813.961691,1747.808012
1988,Roussillon,15,24,Argentina,10/25/1988,-9,0.0,0.206,0.794,1481.043605,1828.59124
1988,Aberavon,21,11,Samoa,10/26/1988,10,1.0,0.695,0.305,1501.297875,1374.729133
1988,South West Division,26,10,Australia,10/26/1988,16,1.0,0.106,0.894,1601.367016,1844.288197
1988,Midland Division,18,25,Australia,10/29/1988,-7,0.0,0.33,0.67,1618.757694,1871.73476
1988,Select XV,10,16,Argentina,10/29/1988,-6,0.0,0.185,0.815,1481.358641,1842.978124
1988,Ireland,49,22,Samoa,10/29/1988,27,1.0,0.954,0.046,1833.061016,1368.617343
1988,Atlantique,31,22,Argentina,11/1/1988,9,1.0,0.176,0.824,1575.901113,1767.077011
1988,English Students,13,36,Australia,11/1/1988,-23,0.0,0.169,0.831,1498.442217,1893.211504
1988,Ulster,47,15,Samoa,11/2/1988,32,1.0,0.876,0.124,1650.306354,1351.253677
1988,Connacht,25,18,Samoa,11/5/1988,7,1.0,0.726,0.274,1468.455913,1328.482606
1988,France,29,9,Argentina,11/5/1988,20,1.0,0.902,0.098,2090.349905,1755.196313
1988,Italy,12,18,USSR,11/5/1988,-6,0.0,0.364,0.636,1613.349705,1842.259043
1988,England,28,19,Australia,11/5/1988,9,1.0,0.644,0.356,1953.889904,1860.415846
1988,Pontypridd,22,23,Samoa,11/8/1988,-1,0.0,0.798,0.202,1469.901563,1350.598642
1988,Armed Forces,15,35,Argentina,11/8/1988,-20,0.0,0.262,0.738,1468.126373,1787.06994
1988,Edinburgh,19,25,Australia,11/9/1988,-6,0.0,0.233,0.767,1560.273828,1878.553872
1988,South of Scotland,4,29,Australia,11/12/1988,-25,0.0,0.272,0.728,1597.289991,1914.047106
1988,Korea,102,0,Malaysia,11/12/1988,102,1.0,0.979,0.021,1748.623191,1147.313609
1988,Hong Kong,45,3,Sri Lanka,11/12/1988,42,1.0,0.842,0.158,1456.677113,1193.450914
1988,France,28,18,Argentina,11/12/1988,10,1.0,0.898,0.102,2100.109094,1777.310751
1988,Wales,28,6,Samoa,11/12/1988,22,1.0,0.961,0.039,1835.062473,1345.650903
1988,Chinese Taipei,32,9,Thailand,11/13/1988,23,1.0,0.581,0.419,1437.775194,1349.309402
1988,Japan,82,0,Singapore,11/13/1988,82,1.0,0.903,0.097,1495.199472,1147.676408
1988,Hong Kong,19,39,Korea,11/14/1988,-20,0.0,0.223,0.777,1429.525231,1775.775073
1988,Malaysia,6,12,Sri Lanka,11/14/1988,-6,0.0,0.541,0.459,1105.171339,1235.593184
1988,Singapore,3,86,Chinese Taipei,11/15/1988,-83,0.0,0.225,0.775,1107.833743,1477.617859
1988,North & Midlands of Scotland,17,37,Australia,11/15/1988,-20,0.0,0.08,0.92,1405.842036,1923.838036
1988,Japan,108,7,Thailand,11/15/1988,101,1.0,0.781,0.219,1535.702557,1308.806317
1988,Sri Lanka,6,68,Korea,11/16/1988,-62,0.0,0.064,0.936,1224.933487,1786.43477
1988,Hong Kong,50,0,Malaysia,11/16/1988,50,1.0,0.909,0.091,1443.865866,1090.830704
1988,Singapore,3,17,Thailand,11/17/1988,-14,0.0,0.326,0.674,1072.487183,1344.152877
1988,Chinese Taipei,19,20,Japan,11/17/1988,-1,0.0,0.524,0.476,1463.080836,1550.23958
1988,Korea,17,13,Japan,11/19/1988,4,1.0,0.857,0.143,1795.631537,1541.042813
1988,Hong Kong,19,4,Chinese Taipei,11/19/1988,15,1.0,0.58,0.42,1490.486537,1416.460165
1988,Scotland,13,32,Australia,11/19/1988,-19,0.0,0.632,0.368,1866.809394,1999.512682
1988,Spain,9,21,USSR,11/20/1988,-12,0.0,0.079,0.921,1332.027861,1850.34631
1988,Combined Services,7,48,Australia,11/22/1988,-41,0.0,0.034,0.966,1338.284062,2004.605524
1988,Barbarians,22,40,Australia,11/26/1988,-18,0.0,0.147,0.853,1606.640369,2021.906398
1988,Romania,12,16,France,11/26/1988,-4,0.0,0.169,0.831,1736.95693,2110.960176
1988,Italy B,18,26,Australia,11/30/1988,-8,0.0,0.061,0.939,1467.377448,2027.292764
1988,Italy,6,55,Australia,12/3/1988,-49,0.0,0.124,0.876,1593.871815,2046.770654
1988,Ireland U25 XV,21,16,Italy,12/28/1988,5,1.0,0.473,0.527,1537.780685,1556.09113
1988,Ireland,31,15,Italy,12/31/1988,16,1.0,0.884,0.116,1846.258005,1542.894141
1989,Combined Provinces,14,15,Italy,1/3/1989,-1,0.0,0.598,0.402,1520.446901,1559.478379
1989,Scotland,23,7,Wales,1/21/1989,16,1.0,0.649,0.351,1906.5865,1795.285367
1989,Ireland,21,26,France,1/21/1989,-5,0.0,0.251,0.749,1828.247515,2128.970666
1989,Wales,13,19,Ireland,2/4/1989,-6,0.0,0.56,0.44,1751.683501,1871.849381
1989,England,12,12,Scotland,2/4/1989,0,0.5,0.669,0.331,1953.889904,1906.5865
1989,France,31,12,Wales,2/18/1989,19,1.0,0.931,0.069,2137.224717,1743.42945
1989,Ireland,3,16,England,2/18/1989,-13,0.0,0.49,0.51,1820.137182,2005.602103
1989,Scotland,37,21,Ireland,3/4/1989,16,1.0,0.717,0.283,1938.657944,1788.065738
1989,England,11,0,France,3/4/1989,11,1.0,0.419,0.581,2063.332974,2079.493846
1989,France,19,3,Scotland,3/18/1989,16,1.0,0.776,0.224,2104.874156,1913.277634
1989,Wales,12,9,England,3/18/1989,3,1.0,0.196,0.804,1788.010066,2018.752358
1989,Morocco,17,8,Czechoslovakia,3/25/1989,9,1.0,0.409,0.591,1379.205951,1409.199886
1989,Netherlands,23,17,Portugal,4/5/1989,6,1.0,0.346,0.654,1282.0641,1366.127521
1989,Belgium,15,15,Portugal,4/8/1989,0,0.5,0.493,0.507,1286.449637,1366.127521
1989,Romania,28,4,Italy,4/15/1989,24,1.0,0.811,0.189,1761.34673,1535.088579
1989,Portugal,13,9,Yugoslavia,4/22/1989,4,1.0,0.752,0.248,1382.076557,1232.28487
1989,West Germany,30,15,Portugal,4/30/1989,15,1.0,0.448,0.552,1331.794329,1320.809987
1989,Denmark,0,39,Sweden,4/30/1989,-39,0.0,0.738,0.262,1209.844697,1322.808025
1989,Switzerland,22,15,Israel,4/30/1989,7,1.0,0.349,0.651,1370.556153,1445.80755
1989,Switzerland,12,26,Denmark,5/2/1989,-14,0.0,0.795,0.205,1284.436237,1295.964613
1989,Sweden,26,10,Israel,5/2/1989,16,1.0,0.431,0.569,1387.255266,1381.360309
1989,Sweden,33,15,Switzerland,5/4/1989,18,1.0,0.736,0.264,1418.380161,1253.311342
1989,Israel,6,16,Denmark,5/4/1989,-10,0.0,0.716,0.284,1312.725246,1364.599676
1989,Tunisia,26,16,Czechoslovakia,5/5/1989,10,1.0,0.621,0.379,1456.312871,1372.849392
1989,Kanto,8,91,Scotland,5/14/1989,-83,0.0,0.106,0.894,1448.753407,1932.036995
1989,Kyushu,0,45,Scotland,5/17/1989,-45,0.0,0.082,0.918,1424.145556,1944.54882
1989,Czechoslovakia,12,26,Poland,5/20/1989,-14,0.0,0.465,0.535,1322.513958,1522.776701
1989,France A,18,16,USSR,5/20/1989,2,1.0,0.472,0.528,1779.011805,1827.13892
1989,Japan U23,25,51,Scotland,5/21/1989,-26,0.0,0.106,0.894,1485.958383,1958.590437
1989,Spain,16,19,Romania,5/21/1989,-3,0.0,0.115,0.885,1325.642845,1767.731746
1989,Kansai,12,39,Scotland,5/24/1989,-27,0.0,0.079,0.921,1445.901584,1969.094582
1989,Nova Scotia President's XV,3,70,Wales B,5/24/1989,-67,0.0,0.587,0.413,1400.974019,1613.121627
1989,Ontario,10,23,Wales B,5/27/1989,-13,0.0,0.399,0.601,1424.933754,1655.261217
1989,Japan,28,24,Scotland,5/28/1989,4,1.0,0.116,0.884,1597.982071,1912.155324
1989,Saskatchewan,0,47,Wales B,5/31/1989,-47,0.0,0.387,0.613,1440.14404,1715.117177
1989,Rugby Canada,29,31,Wales B,6/3/1989,-2,0.0,0.309,0.691,1486.435495,1728.681682
1989,Alberta,13,53,Wales B,6/6/1989,-40,0.0,0.28,0.72,1448.158878,1770.312699
1989,Counties,21,24,France,6/7/1989,-3,0.0,0.099,0.901,1641.516292,2110.38849
1989,Mar Del Plata,9,26,Italy,6/8/1989,-17,0.0,0.554,0.446,1433.671836,1599.128361
1989,British Columbia,21,21,Wales B,6/9/1989,0,0.5,0.277,0.723,1528.751976,1770.312699
1989,Manawatu,23,28,France,6/10/1989,-5,0.0,0.057,0.943,1542.98128,2114.455754
1989,Western Australia,0,44,British & Irish Lions,6/10/1989,-44,0.0,0.024,0.976,1363.27171,2090.432869
1989,Cuyo,22,37,Italy,6/11/1989,-15,0.0,0.418,0.582,1420.075594,1645.454041
1989,Southland,12,7,France,6/13/1989,5,1.0,0.072,0.928,1663.066342,2047.952801
1989,Australia A,18,23,British & Irish Lions,6/14/1989,-5,0.0,0.049,0.951,1496.491306,2093.941563
1989,Rosario,23,27,Italy,6/14/1989,-4,0.0,0.31,0.69,1411.290444,1665.396605
1989,Prov. Argentinas,24,28,Italy,6/17/1989,-4,0.0,0.32,0.68,1438.847863,1686.000695
1989,Queensland,15,19,British & Irish Lions,6/17/1989,-4,0.0,0.263,0.737,1823.016642,2110.877637
1989,New Zealand,25,17,France,6/17/1989,8,1.0,0.948,0.052,2480.427259,2043.348092
1989,Cordoba,30,22,Italy,6/20/1989,8,1.0,0.342,0.658,1555.147385,1628.159809
1989,Queensland B,6,30,British & Irish Lions,6/21/1989,-24,0.0,0.04,0.96,1477.54714,2115.99804
1989,Seddon Shield XV,13,39,France,6/21/1989,-26,0.0,0.056,0.944,1470.3114,2050.736363
1989,Wellington,24,23,France,6/24/1989,1,1.0,0.218,0.782,1775.106453,2029.037493
1989,New South Wales,21,23,British & Irish Lions,6/24/1989,-2,0.0,0.245,0.755,1834.713006,2126.766751
1989,Argentina,21,16,Italy,6/24/1989,5,1.0,0.784,0.216,1792.773169,1612.697391
1989,Bay of Plenty,18,22,France,6/27/1989,-4,0.0,0.067,0.933,1492.168021,2033.351732
1989,New South Wales B,19,39,British & Irish Lions,6/27/1989,-20,0.0,0.027,0.973,1428.755917,2130.112625
1989,New Zealand,34,20,France,7/1/1989,14,1.0,0.953,0.047,2485.536507,2028.242484
1989,Australia,30,12,British & Irish Lions,7/1/1989,18,1.0,0.488,0.512,2107.073747,2069.809532
1989,North Auckland,16,22,Argentina,7/2/1989,-6,0.0,0.491,0.509,1673.354042,1830.997885
1989,ACT,25,41,British & Irish Lions,7/4/1989,-16,0.0,0.102,0.898,1605.553433,2081.384551
1989,King Country,4,9,Argentina,7/5/1989,-5,0.0,0.084,0.916,1333.883877,1836.986296
1989,Auckland,61,6,Argentina,7/8/1989,55,1.0,0.273,0.727,1708.844975,1719.88821
1989,Australia,12,19,British & Irish Lions,7/8/1989,-7,0.0,0.641,0.359,2053.765487,2134.692811
1989,Wairarapa Bush,4,22,Argentina,7/11/1989,-18,0.0,0.179,0.821,1359.620317,1741.022687
1989,New Zealand,60,9,Argentina,7/15/1989,51,1.0,0.991,0.009,2486.935937,1739.623257
1989,Australia,18,19,British & Irish Lions,7/15/1989,-1,0.0,0.491,0.509,2040.13892,2148.319378
1989,Hanan Shield Districts,6,17,Argentina,7/19/1989,-11,0.0,0.32,0.68,1502.195387,1771.481886
1989,New South Wales Country,13,72,British & Irish Lions,7/19/1989,-59,0.0,0.029,0.971,1455.763845,2152.993042
1989,Canterbury,33,16,Argentina,7/22/1989,17,1.0,0.775,0.225,1937.210998,1745.458574
1989,ANZAC,15,19,British & Irish Lions,7/23/1989,-4,0.0,0.035,0.965,1497.76838,2155.224662
1989,Waikato,30,12,Argentina,7/25/1989,18,1.0,0.502,0.498,1730.772404,1686.860785
1989,New Zealand,49,12,Argentina,7/29/1989,37,1.0,0.994,0.006,2487.873889,1685.922833
1989,New Zealand,24,12,Australia,8/5/1989,12,1.0,0.953,0.047,2492.695676,2035.317133
1989,Natal Sharks,20,33,World XV,8/19/1989,-13,0.0,0.436,0.564,1334.116042,1546.003417
1989,South Africa Invitational XV,36,13,World XV,8/22/1989,23,1.0,0.791,0.209,1728.823612,1519.448328
1989,South Africa,20,19,World XV,8/26/1989,1,1.0,0.989,0.011,2222.087721,1519.136113
1989,Northern Transvaal,19,32,World XV,8/29/1989,-13,0.0,0.821,0.179,1621.679924,1605.737191
1989,British Columbia,18,21,Ireland,8/30/1989,-3,0.0,0.257,0.743,1514.491106,1802.326608
1989,South Africa,22,16,World XV,9/2/1989,6,1.0,0.982,0.018,2223.515214,1604.309698
1989,Canada,21,24,Ireland,9/2/1989,-3,0.0,0.196,0.804,1471.251787,1813.197987
1989,Mid-Western Union,6,58,Ireland,9/6/1989,-52,0.0,0.198,0.802,1463.873127,1844.673788
1989,Czechoslovakia,23,6,Yugoslavia,9/9/1989,17,1.0,0.721,0.279,1354.724324,1200.074504
1989,USA,7,32,Ireland,9/9/1989,-25,0.0,0.399,0.601,1646.297758,1896.631434
1989,West Germany,6,12,Netherlands,9/17/1989,-6,0.0,0.672,0.328,1279.483411,1334.375018
1989,Canada,21,3,USA,9/23/1989,18,1.0,0.36,0.64,1546.653866,1570.895679
1989,Czechoslovakia,13,15,Portugal,10/1/1989,-2,0.0,0.652,0.348,1326.085251,1349.44906
1989,Netherlands,32,3,Portugal,10/7/1989,29,1.0,0.585,0.415,1390.776745,1293.047333
1989,Uruguay,44,13,Brazil,10/7/1989,31,1.0,0.975,0.025,1595.288022,1029.594533
1989,Chile,12,9,Paraguay,10/7/1989,3,1.0,0.843,0.157,1274.927989,1040.95661
1989,Uruguay,32,7,Paraguay,10/8/1989,25,1.0,0.974,0.026,1598.676936,1037.567696
1989,British Columbia,3,48,New Zealand,10/8/1989,-45,0.0,0.005,0.995,1513.649909,2493.536873
1989,Argentina,103,0,Brazil,10/8/1989,103,1.0,0.985,0.015,1688.639743,1026.877623
1989,Argentina,36,9,Chile,10/10/1989,27,1.0,0.943,0.057,1696.182454,1267.385278
1989,Brazil,40,11,Paraguay,10/10/1989,29,1.0,0.592,0.408,1082.447647,981.997672
1989,French Selection,26,40,Fiji,10/11/1989,-14,0.0,0.786,0.214,1715.866978,1734.912151
1989,Uruguay,19,17,Chile,10/12/1989,2,1.0,0.912,0.088,1602.540842,1263.521372
1989,Argentina,75,7,Paraguay,10/12/1989,68,1.0,0.989,0.011,1697.965116,980.21501
1989,Uruguay,14,34,Argentina,10/14/1989,-20,0.0,0.471,0.529,1545.224239,1755.281719
1989,French Selection,18,15,Fiji,10/14/1989,3,1.0,0.58,0.42,1739.164104,1711.615025
1989,Cardiff,15,25,New Zealand,10/14/1989,-10,0.0,0.021,0.979,1749.915907,2495.561418
1989,Brazil,20,49,Chile,10/14/1989,-29,0.0,0.352,0.648,1034.5632,1311.405819
1989,Chile,49,20,Brazil,10/14/1989,29,1.0,0.883,0.117,1327.258712,1018.710307
1989,Netherlands,24,3,Sweden,10/15/1989,21,1.0,0.568,0.432,1444.212733,1364.944173
1989,Cote Basque-Landes,25,25,Fiji,10/17/1989,0,0.5,0.461,0.539,1609.138195,1711.615025
1989,Pyrenees,22,30,Australia,10/17/1989,-8,0.0,0.066,0.934,1494.196911,2041.120222
1989,Pontypool,6,47,New Zealand,10/18/1989,-41,0.0,0.005,0.995,1482.844235,2496.237947
1989,Swansea,22,37,New Zealand,10/21/1989,-15,0.0,0.007,0.993,1554.528483,2496.991806
1989,Languedoc,19,10,Australia,10/21/1989,9,1.0,0.064,0.936,1586.245572,1954.87465
1989,French Barbarians,16,32,Fiji,10/22/1989,-16,0.0,0.452,0.548,1552.167538,1762.887245
1989,Romania,13,21,USSR,10/22/1989,-8,0.0,0.522,0.478,1721.817295,1873.053371
1989,Glasgow Warriors,22,11,Fiji,10/25/1989,11,1.0,0.253,0.747,1574.244815,1688.64243
1989,Neath,15,26,New Zealand,10/25/1989,-11,0.0,0.004,0.996,1448.915818,2497.358403
1989,Cote d'Azur,10,22,Australia,10/25/1989,-12,0.0,0.101,0.899,1489.639171,1965.235479
1989,Alps,9,7,Australia,10/28/1989,2,1.0,0.096,0.904,1539.755264,1925.480215
1989,Llanelli,0,11,New Zealand,10/28/1989,-11,0.0,0.022,0.978,1761.096682,2499.547224
1989,Scotland,38,17,Fiji,10/28/1989,21,1.0,0.848,0.152,1930.952828,1669.844926
1989,Spain,29,15,Netherlands,10/29/1989,14,1.0,0.438,0.562,1386.56394,1383.291638
1989,Belgium,23,25,Poland,10/29/1989,-2,0.0,0.283,0.717,1274.002369,1535.223969
1989,French Selection,19,10,Australia,10/31/1989,9,1.0,0.345,0.655,1799.494008,1865.150311
1989,Newport,9,54,New Zealand,10/31/1989,-45,0.0,0.006,0.994,1548.152028,2500.533441
1989,England B,12,20,Fiji,10/31/1989,-8,0.0,0.346,0.654,1454.111467,1700.295111
1989,Spain,38,9,Poland,11/1/1989,29,1.0,0.396,0.604,1468.805231,1452.982678
1989,Belgium,12,32,Netherlands,11/1/1989,-20,0.0,0.451,0.549,1219.099458,1438.194549
1989,England,58,23,Fiji,11/4/1989,35,1.0,0.906,0.094,2032.23146,1686.816009
1989,Wales,9,34,New Zealand,11/4/1989,-25,0.0,0.025,0.975,1784.77058,2503.772927
1989,France,15,32,Australia,11/4/1989,-17,0.0,0.797,0.203,1936.067786,1957.325009
1989,USSR,15,12,Italy,11/5/1989,3,1.0,0.873,0.127,1880.076683,1605.674079
1989,Poland,27,33,Netherlands,11/5/1989,-6,0.0,0.626,0.374,1404.230489,1486.946738
1989,Spain,58,9,Belgium,11/5/1989,49,1.0,0.866,0.134,1489.710274,1198.194415
1989,Ile-de-France,21,19,Australia,11/7/1989,2,1.0,0.096,0.904,1533.175567,1917.599653
1989,Argentina,23,6,USA,11/8/1989,17,1.0,0.817,0.183,1776.485164,1549.692234
1989,Leinster,9,36,New Zealand,11/8/1989,-27,0.0,0.008,0.992,1590.044091,2504.837913
1989,Munster,9,31,New Zealand,11/11/1989,-22,0.0,0.01,0.99,1634.697846,2506.124531
1989,France,25,19,Australia,11/11/1989,6,1.0,0.631,0.369,1964.758151,1888.909288
1989,Connacht,6,40,New Zealand,11/14/1989,-34,0.0,0.004,0.996,1467.900307,2506.680137
1989,Ireland,6,23,New Zealand,11/18/1989,-17,0.0,0.044,0.956,1891.549172,2511.762399
1989,Ulster,3,21,New Zealand,11/21/1989,-18,0.0,0.011,0.989,1649.046136,2513.022617
1989,Barbarians,10,21,New Zealand,11/25/1989,-11,0.0,0.008,0.992,1605.817182,2513.845804
1989,Cornwall,12,12,USSR,12/9/1989,0,0.5,0.064,0.936,1339.140934,1880.076683
1989,Combined Services,18,3,USSR,12/13/1989,15,1.0,0.064,0.936,1442.159772,1776.200973
1989,English Students,16,15,USSR,12/16/1989,1,1.0,0.237,0.763,1519.591962,1755.051228
1989,North of England,30,14,USSR,12/20/1989,16,1.0,0.262,0.738,1583.568804,1671.362735
1989,England B,18,10,USSR,12/23/1989,8,1.0,0.306,0.694,1515.116756,1610.357446
1990,England,23,0,Ireland,1/20/1990,23,1.0,0.776,0.224,2060.720442,1863.06019
1990,Wales,19,29,France,1/20/1990,-10,0.0,0.353,0.647,1750.874448,1998.654283
1990,France,7,26,England,2/3/1990,-19,0.0,0.519,0.481,1936.511301,2122.863424
1990,Ireland,10,13,Scotland,2/3/1990,-3,0.0,0.51,0.49,1834.767467,1959.245551
1990,Scotland,21,0,France,2/17/1990,21,1.0,0.637,0.363,2004.115129,1891.641723
1990,England,34,6,Wales,2/17/1990,28,1.0,0.929,0.071,2132.408203,1741.329669
1990,France,31,12,Ireland,3/3/1990,19,1.0,0.681,0.319,1929.841245,1796.567945
1990,Wales,9,13,Scotland,3/3/1990,-4,0.0,0.253,0.747,1725.01786,2020.426938
1990,Scotland,13,7,England,3/17/1990,6,1.0,0.447,0.553,2063.474121,2089.36102
1990,Czechoslovakia,6,29,Netherlands,3/18/1990,-23,0.0,0.379,0.621,1277.91452,1535.117469
1990,Portugal,16,10,Morocco,3/24/1990,6,1.0,0.484,0.516,1333.215632,1339.037652
1990,Ireland,14,8,Wales,3/24/1990,6,1.0,0.699,0.301,1819.974951,1701.610854
1990,Canada,15,6,Argentina,3/30/1990,9,1.0,0.291,0.709,1611.981819,1711.157211
1990,USA,6,13,Argentina,4/7/1990,-7,0.0,0.378,0.622,1518.241461,1742.607984
